DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,ReactordP,ClayOP
8.45,0,0,0,0,0,0,1,0,-0.02523808,-0.068264105,0.288666227
9.0923,0,0,0,0,0,0,1,0,0.13450492,-0.092289494,0.288311805
9.5197,0,0,0,0,0,0,1,0,0.239867324,-0.128861476,0.288210541
9.6793,0,0,0,0,0,0,1,0,0.277253984,-0.123522501,0.287906751
9.5952,0,0,0,0,0,0,1,0,0.25686126,-0.120319115,0.288109278
9.5698,0,0,0,0,0,0,1,0,0.250063686,-0.118984371,0.2884637
9.6853,0,0,0,0,0,0,1,0,0.280652771,-0.133666554,0.288159909
9.4433,0,0,0,0,0,0,1,0,0.219474601,-0.154488558,0.288058646
9.3086,0,0,0,0,0,0,1,0,0.188885516,-0.156624148,0.288008014
9.0766,0,0,0,0,0,0,1,0,0.131106133,-0.160361431,0.288109278
9.0514,0,0,0,0,0,0,1,0,0.124308559,-0.16489956,0.288261173
9.213,0,0,0,0,0,0,1,0,0.165094005,-0.142742812,0.288008014
9.3099,0,0,0,0,0,0,1,0,0.188885516,-0.148348736,0.288058646
9.2299,0,0,0,0,0,0,1,0,0.168492792,-0.164365662,0.28760296
9.1393,0,0,0,0,0,0,1,0,0.144701282,-0.154488558,0.288615595
9.0606,0,0,0,0,0,0,1,0,0.127707346,-0.18652241,0.287856119
9.1947,0,0,0,0,0,0,1,0,0.158296431,-0.214552031,0.288261173
8.9709,0,0,0,0,0,0,1,0,0.103915835,-0.224696084,0.288311805
7.6907,0,0,0,0,0,0,1,0,-0.212171377,-0.251390961,0.288210541
7.8853,0,0,0,0,0,0,1,0,-0.164588356,-0.247920627,0.287704224
7.2666,0,0,0,0,0,0,1,0,-0.317533781,-0.269543478,0.288008014
7.6026,0,0,0,0,0,0,1,0,-0.232564101,-0.265539246,0.288413068
9.4809,0,0,0,0,0,0,1,0,0.229670963,-0.211081697,0.288362436
9.5607,0,0,0,0,0,0,1,0,0.250063686,-0.204941875,0.288109278
9.3326,0,0,0,0,0,0,1,0,0.192284303,-0.204407978,0.288311805
9.5457,0,0,0,0,0,0,1,0,0.246664899,-0.19533172,0.287957382
9.6837,0,0,0,0,0,0,1,0,0.280652771,-0.190259693,0.288058646
7.4973,0,0,0,0,0,0,1,0,-0.259754398,-0.222560494,0.287906751
7.5531,0,0,0,0,0,0,1,0,-0.24615925,-0.188124103,0.288261173
7.7767,0,0,0,0,0,0,1,0,-0.191778654,-0.196399515,0.287957382
8.0803,0,0,0,0,0,0,1,0,-0.117005335,-0.191060539,0.285932113
6.9,0,0,0,0,0,0,1,0,-0.405902249,-0.223895238,0.389220855
6.7759,0,0,0,0,0,0,1,0,-0.436491334,-0.233772343,0.389524645
6.7405,0,0,0,0,0,0,1,0,-0.446687696,-0.238844369,0.389119591
6.7838,0,0,0,0,0,0,1,0,-0.436491334,-0.244450293,0.389727172
6.627,0,0,0,0,0,0,1,0,-0.473877994,-0.252458757,0.389119591
6.465,0,0,0,0,0,0,1,0,-0.514663441,-0.266073144,0.389575277
6.4181,0,0,0,0,0,0,1,0,-0.524859802,-0.272746863,0.389322118
6.3826,0,0,0,0,0,0,1,0,-0.535056164,-0.273814658,0.380056511
6.6625,0,0,0,0,0,0,1,0,-0.463681632,-0.261535015,0.288008014
6.8644,0,0,0,0,0,0,1,0,-0.416098611,-0.242047754,0.297172358
7.0495,0,0,0,0,0,0,1,0,-0.36851559,-0.228700316,0.287754855
7.327,0,0,0,0,0,0,1,0,-0.300539845,-0.244717242,0.288159909
7.1999,0,0,0,0,0,0,1,0,-0.33112893,-0.247119781,0.288109278
6.9282,0,0,0,0,0,0,1,0,-0.399104675,-0.258064681,0.288058646
6.7981,0,0,0,0,0,0,1,0,-0.433092547,-0.251390961,0.288261173
8.0321,0,0,0,0,0,0,1,0,-0.127201696,-0.226297777,0.288868754
8.994,0,0,0,0,0,0,1,0,0.11071341,-0.218022365,0.287957382
8.2872,0,0,0,0,0,0,1,0,-0.066023526,-0.23430624,0.288159909
8.5354,0,0,0,0,0,0,1,0,-0.004845356,-0.223628289,0.288362436
8.6697,0,0,0,0,0,0,1,0,0.029142516,-0.223628289,0.287754855
8.6423,0,0,0,0,0,0,1,0,0.022344942,-0.215352877,0.288159909
8.8819,0,0,0,0,0,0,1,0,0.083523112,-0.207878312,0.288514331
9.4286,0,0,0,0,0,0,1,0,0.216075814,-0.208145261,0.288261173
9.914,0,0,0,0,0,0,1,0,0.335033367,-0.235374035,0.288159909
8.6128,0,0,0,0,0,0,1,0,0.015547367,-0.272746863,0.287754855
7.9839,0,0,0,0,0,0,1,0,-0.140796845,-0.307717152,0.288109278
8.204,0,0,0,0,0,0,1,0,-0.08641625,-0.291433277,0.288261173
8.6491,0,0,0,0,0,0,1,0,0.025743729,-0.274081607,0.2884637
8.9448,0,0,0,0,0,0,1,0,0.097118261,-0.274615504,0.288362436
8.9144,0,0,0,0,0,0,1,0,0.090320686,-0.281289224,0.288159909
9.6764,0,0,0,0,0,0,1,0,0.277253984,-0.290098533,0.288362436
10.9828,0,0,0,0,0,0,1,0,0.600138771,-0.260734168,0.150796009
11.2436,0,0,0,0,0,0,1,0,0.664715728,-0.221492699,0.034899965
10.6164,0,0,0,0,0,0,1,0,0.508371515,-0.24952232,0.176111877
10.4179,0,0,0,0,0,0,1,0,0.460788494,-0.254060449,0.186795173
10.4605,0,0,0,0,0,0,1,0,0.470984856,-0.259933322,0.249173472
10.3009,0,0,0,0,0,0,1,0,0.433598196,-0.267941785,0.287805487
10.6147,0,0,0,0,0,0,1,0,0.508371515,-0.2647384,0.288615595
11.0359,0,0,0,0,0,0,1,0,0.61373392,-0.255395193,0.288311805
11.3466,0,0,0,0,0,0,1,0,0.688507239,-0.250857064,0.288210541
11.3919,0,0,0,0,0,0,1,0,0.702102388,-0.254861295,0.287856119
9.3772,0,0,0,0,0,0,1,0,0.205879452,-0.33841626,0.288159909
8.8266,0,0,0,0,0,0,1,0,0.069927963,-0.346958621,0.288008014
8.4481,0,0,0,0,0,0,1,0,-0.02523808,-0.370450113,0.287856119
8.6648,0,0,0,0,0,0,1,0,0.029142516,-0.370183164,0.288666227
10.4487,0,0,0,0,0,0,1,0,0.467586069,-0.320797642,0.288362436
11.1473,0,0,0,0,0,0,1,0,0.640924217,-0.294102765,0.288362436
11.0776,0,0,0,0,0,0,1,0,0.623930281,-0.279420582,0.288109278
10.9683,0,0,0,0,0,0,1,0,0.596739983,-0.149149583,0.288210541
10.8747,0,0,0,0,0,0,1,0,0.572948473,-0.189992744,0.287957382
10.7546,0,0,0,0,0,0,1,0,0.542359388,-0.284492609,0.287906751
10.6403,0,0,0,0,0,0,1,0,0.51516909,-0.298373945,0.28760296
10.7081,0,0,0,0,0,0,1,0,0.532163026,-0.318662052,0.288109278
11.2124,0,0,0,0,0,0,1,0,0.657918154,-0.306115459,0.288261173
11.5011,0,0,0,0,0,0,1,0,0.729292685,-0.281289224,0.288159909
11.08,0,0,0,0,0,0,1,0,0.623930281,-0.273547709,0.288210541
11.2329,0,0,0,0,0,0,1,0,0.661316941,-0.2756833,0.288210541
11.1235,0,0,0,0,0,0,1,0,0.634126643,-0.262869759,0.287349802
10.9726,0,0,0,0,0,0,1,0,0.596739983,-0.285026506,0.288058646
10.18,0,0,0,0,0,0,1,0,0.403009111,-0.333344234,0.289020649
9.954,0,0,0,0,0,0,1,0,0.345229728,-0.333077285,0.288210541
10.0969,0,0,0,0,0,0,1,0,0.382616388,-0.310119691,0.288159909
9.9488,0,0,0,0,0,0,1,0,0.345229728,-0.319195949,0.288261173
10.0986,0,0,0,0,0,0,1,0,0.382616388,-0.315191717,0.288413068
10.6853,0,0,0,0,0,0,1,0,0.525365452,-0.338950158,0.288514331
11.5708,0,0,0,0,0,0,1,0,0.746286622,-0.317861205,0.287552328
13.0298,0,0,0,0,0,0,1,0,1.106558068,-0.23857742,0.205377021
13.3914,0,0,0,0,0,0,1,0,1.194926536,-0.187590205,0.138846919
13.0141,0,0,0,0,0,0,1,0,1.099760493,-0.082145441,0.13596091
13.6925,0,0,0,0,0,0,1,0,1.269699855,-0.029289585,0.136416596
9.061,0,0,0,0,0,0,1,0,0.127707346,-0.064259874,0.064114477
8.1357,0,0,0,0,0,0,1,0,-0.103410186,-0.091221699,0.035305019
8.3953,0,0,0,0,0,0,1,0,-0.038833229,-0.074670876,0.034697438
8.4643,0,0,0,0,0,0,1,0,-0.021839292,-0.122721654,0.035001228
8.5168,0,0,0,0,0,0,1,0,-0.008244143,-0.133132656,0.034849333
8.5771,0,0,0,0,0,0,1,0,0.005351005,-0.143810607,0.035355651
8.5818,0,0,0,0,0,0,1,0,0.008749793,-0.107238626,0.034545543
8.6146,0,0,0,0,0,0,1,0,0.015547367,-0.146747044,0.034950597
8.5555,0,0,0,0,0,0,1,0,0.001952218,-0.161162277,0.03505186
9.617,0,0,0,0,0,0,1,0,0.263658835,-0.163297867,0.035001228
8.9548,0,0,0,0,0,0,1,0,0.100517048,-0.186255462,0.034494911
8.2577,0,0,0,0,0,0,1,0,-0.072821101,-0.212416441,0.035355651
8.466,0,0,0,0,0,0,1,0,-0.021839292,-0.206009671,0.034950597
8.0366,0,0,0,0,0,0,1,0,-0.127201696,-0.246051986,0.034798701
11.3276,0,0,0,0,0,0,1,0,0.685108451,-0.182518179,0.036874603
13.5594,0,0,0,0,0,0,1,0,1.235711983,-0.13019622,0.034849333
13.8853,0,0,0,0,0,0,1,0,1.317282876,-0.083747134,0.03474807
10.3727,0,0,0,0,0,0,1,0,0.450592133,-0.175310562,0.035153124
10.7788,0,0,0,0,0,0,1,0,0.549156962,-0.124590296,0.035102492
10.6548,0,0,0,0,0,0,1,0,0.518567877,-0.144878402,0.034697438
10.5505,0,0,0,0,0,0,1,0,0.494776367,-0.152619917,0.034444279
9.9421,0,0,0,0,0,0,1,0,0.345229728,-0.181717332,0.034950597
9.7909,0,0,0,0,0,0,1,0,0.307843069,-0.193463078,0.035102492
9.8945,0,0,0,0,0,0,1,0,0.33163458,-0.184920718,0.034950597
9.4238,0,0,0,0,0,0,1,0,0.216075814,-0.203607132,0.034798701
8.9419,0,0,0,0,0,0,1,0,0.097118261,-0.240446062,0.035102492
8.6462,0,0,0,0,0,0,1,0,0.022344942,-0.250857064,0.03505186
8.4822,0,0,0,0,0,0,1,0,-0.015041718,-0.25165791,0.035001228
8.4163,0,0,0,0,0,0,1,0,-0.032035654,-0.256996886,0.035305019
8.3061,0,0,0,0,0,0,1,0,-0.059225952,-0.257530783,0.035406282
8.2748,0,0,0,0,0,0,1,0,-0.066023526,-0.258331629,0.03505186
8.2687,0,0,0,0,0,0,1,0,-0.069422314,-0.20387408,0.034545543
8.3945,0,0,0,0,0,0,1,0,-0.038833229,-0.24952232,0.035254387
8.8333,0,0,0,0,0,0,1,0,0.069927963,-0.254861295,0.035456914
9.6829,0,0,0,0,0,0,1,0,0.280652771,-0.230302009,0.035254387
10.16,0,0,0,0,0,0,1,0,0.396211537,-0.179047845,0.035153124
10.1635,0,0,0,0,0,0,1,0,0.399610324,-0.183052076,0.035203755
10.0685,0,0,0,0,0,0,1,0,0.375818814,-0.122187757,0.035001228
9.8872,0,0,0,0,0,0,1,0,0.33163458,0.069748409,0.034697438
9.9089,0,0,0,0,0,0,1,0,0.335033367,0.035845915,0.035355651
10.3948,0,0,0,0,0,0,1,0,0.45399092,0.001676473,0.034950597
10.5162,0,0,0,0,0,0,1,0,0.484580005,0.05640097,0.034545543
10.3989,0,0,0,0,0,0,1,0,0.457389707,0.003278165,0.03474807
9.5376,0,0,0,0,0,0,1,0,0.243266112,-0.087751365,0.03474807
9.1261,0,0,0,0,0,0,1,0,0.141302495,-0.122454705,0.034798701
8.9524,0,0,0,0,0,0,1,0,0.100517048,-0.097361521,0.03505186
8.7987,0,0,0,0,0,0,1,0,0.063130388,-0.096293726,0.034646806
11.7573,0,0,0,0,0,0,1,0,0.790470856,-0.038098894,0.178289042
14.9506,0,0,0,0,0,0,1,0,1.578989493,0.076422128,0.390334753
15.7519,0,0,0,0,0,0,1,0,1.776119152,0.10632039,0.035305019
15.3601,0,0,0,0,0,0,1,0,1.68095311,0.052930636,0.445320818
14.1502,0,0,0,0,0,0,1,0,1.381859834,-0.013272659,0.436207106
11.9131,0,0,0,0,0,0,1,0,0.831256302,-0.116581833,0.665771398
14.0382,0,0,0,0,0,0,1,0,1.354669536,0.015824757,0.414131669
14.3315,0,0,0,0,0,0,1,0,1.426044068,0.042252686,0.288008014
14.6796,0,0,0,0,0,0,1,0,1.511013748,0.016625604,0.288514331
12.4145,0,0,0,0,0,0,1,0,0.953612643,-0.04984464,0.287046011
10.715,0,0,0,0,0,0,1,0,0.535561813,-0.120586064,0.288058646
11.4029,0,0,0,0,0,0,1,0,0.705501175,-0.101098804,0.261274457
13.0625,0,0,0,0,0,0,1,0,1.113355642,0.033977274,0.19282035
12.9806,0,0,0,0,0,0,1,0,1.092962919,-0.063192079,0.136112806
12.2981,0,0,0,0,0,0,1,0,0.926422345,-0.044772613,0.182238317
11.1073,0,0,0,0,0,0,1,0,0.630727856,-0.159293636,0.389828436
11.2471,0,0,0,0,0,0,1,0,0.664715728,-0.170238535,0.389524645
10.6832,0,0,0,0,0,0,1,0,0.525365452,-0.173174972,0.38851201
10.3376,0,0,0,0,0,0,1,0,0.440395771,-0.18438682,0.389524645
10.6091,0,0,0,0,0,0,1,0,0.508371515,-0.180382589,0.389423382
10.4486,0,0,0,0,0,0,1,0,0.467586069,-0.189458847,0.389524645
11.5506,0,0,0,0,0,0,1,0,0.739489047,-0.164098714,0.340057439
13.3889,0,0,0,0,0,0,1,0,1.194926536,-0.061056488,0.156213605
13.5018,0,0,0,0,0,0,1,0,1.222116834,-0.026086199,0.03474807
12.5832,0,0,0,0,0,0,1,0,0.994398089,-0.047175152,0.034697438
12.1179,0,0,0,0,0,0,1,0,0.878839324,-0.10403524,0.035102492
11.6245,0,0,0,0,0,0,1,0,0.75988177,-0.127259783,0.038393555
8.8388,0,0,0,0,0,0,0,1,-0.881732462,-0.395276349,-0.424633673
18.2779,0,0,0,0,0,0,0,1,0.430199409,-0.354433187,0.224465185
21.0483,0,0,0,0,0,0,0,1,0.814262366,-0.252725705,0.034545543
19.6115,0,0,0,0,0,0,0,1,0.617132707,-0.285026506,0.034697438
18.272,0,0,0,0,0,0,0,1,0.430199409,-0.308784947,0.034950597
18.2489,0,0,0,0,0,0,0,1,0.426800622,-0.317861205,0.035355651
17.8352,0,0,0,0,0,0,0,1,0.369021239,-0.333344234,0.034849333
19.0209,0,0,0,0,0,0,0,1,0.532163026,-0.311988332,0.035102492
19.0197,0,0,0,0,0,0,0,1,0.532163026,-0.294102765,0.034899965
18.9392,0,0,0,0,0,0,0,1,0.521966664,-0.301844279,0.03474807
18.8995,0,0,0,0,0,0,0,1,0.51516909,-0.296772252,0.03505186
18.7841,0,0,0,0,0,0,0,1,0.501573941,-0.326937463,0.03505186
18.7748,0,0,0,0,0,0,0,1,0.498175154,-0.311454435,0.034798701
17.7244,0,0,0,0,0,0,0,1,0.352027303,-0.335212875,0.035659441
18.3543,0,0,0,0,0,0,0,1,0.440395771,-0.325068822,0.03505186
18.1085,0,0,0,0,0,0,0,1,0.406407899,-0.328806105,0.035254387
18.0954,0,0,0,0,0,0,0,1,0.406407899,-0.325068822,0.035153124
18.1654,0,0,0,0,0,0,0,1,0.413205473,-0.32560272,0.035153124
18.2521,0,0,0,0,0,0,0,1,0.426800622,-0.323200181,0.034950597
17.0396,0,0,0,0,0,0,0,1,0.25686126,-0.345356929,0.035153124
16.0279,0,0,0,0,0,0,0,1,0.117510984,-0.335212875,0.035355651
15.9307,0,0,0,0,0,0,0,1,0.103915835,-0.365911984,0.035001228
17.3257,0,0,0,0,0,0,0,1,0.297646707,-0.310653588,0.035254387
17.3567,0,0,0,0,0,0,0,1,0.301045494,-0.333344234,0.034798701
17.0512,0,0,0,0,0,0,0,1,0.260260048,-0.338149312,0.03505186
17.1491,0,0,0,0,0,0,0,1,0.273855197,-0.344022185,0.03474807
16.3868,0,0,0,0,0,0,0,1,0.168492792,-0.356034879,0.03474807
16.6771,0,0,0,0,0,0,0,1,0.209278239,-0.354967084,0.035102492
17.2159,0,0,0,0,0,0,0,1,0.284051558,-0.321331539,0.035355651
18.1324,0,0,0,0,0,0,0,1,0.409806686,-0.250857064,0.035406282
16.1562,0,0,0,0,0,0,0,1,0.13450492,-0.301043433,0.034899965
15.8973,0,0,0,0,0,0,0,1,0.100517048,-0.368047574,0.035254387
16.1155,0,0,0,0,0,0,0,1,0.131106133,-0.367246728,0.035203755
15.8773,0,0,0,0,0,0,0,1,0.097118261,-0.385666193,0.035001228
15.7575,0,0,0,0,0,0,0,1,0.080124325,-0.392339912,0.035355651
15.604,0,0,0,0,0,0,0,1,0.059731601,-0.39287381,0.034444279
15.5746,0,0,0,0,0,0,0,1,0.056332814,-0.340818799,0.035254387
15.4094,0,0,0,0,0,0,0,1,0.032541303,-0.405420402,0.034849333
15.5269,0,0,0,0,0,0,0,1,0.049535239,-0.400882273,0.035001228
15.6243,0,0,0,0,0,0,0,1,0.063130388,-0.401149221,0.035254387
15.6916,0,0,0,0,0,0,0,1,0.069927963,-0.39928058,0.034444279
15.4388,0,0,0,0,0,0,0,1,0.035940091,-0.383263654,0.034950597
14.9229,0,0,0,0,0,0,0,1,-0.035434441,-0.391806015,0.03505186
15.3022,0,0,0,0,0,0,0,1,0.015547367,-0.397945836,0.035305019
15.6912,0,0,0,0,0,0,0,1,0.069927963,-0.380861115,0.034899965
15.4773,0,0,0,0,0,0,0,1,0.042737665,-0.396344144,0.034899965
16.9401,0,0,0,0,0,0,0,1,0.243266112,-0.370450113,0.035355651
17.0718,0,0,0,0,0,0,0,1,0.263658835,-0.360839957,0.034798701
17.0586,0,0,0,0,0,0,0,1,0.260260048,-0.352564545,0.034646806
17.8056,0,0,0,0,0,0,0,1,0.365622452,-0.315458666,0.035305019
18.1804,0,0,0,0,0,0,0,1,0.41660426,-0.324801873,0.034798701
17.0693,0,0,0,0,0,0,0,1,0.263658835,-0.203073234,0.034343016
16.7403,0,0,0,0,0,0,0,1,0.216075814,-0.230568957,0.034899965
16.5473,0,0,0,0,0,0,0,1,0.188885516,-0.359238265,0.035203755
16.5257,0,0,0,0,0,0,0,1,0.185486729,-0.353098443,0.034950597
16.4181,0,0,0,0,0,0,0,1,0.17189158,-0.329606951,0.034798701
16.3751,0,0,0,0,0,0,0,1,0.165094005,-0.365378086,0.035203755
16.4039,0,0,0,0,0,0,0,1,0.168492792,-0.364844189,0.034545543
15.9216,0,0,0,0,0,0,0,1,0.103915835,-0.305314613,0.035203755
15.7859,0,0,0,0,0,0,0,1,0.083523112,-0.379526371,0.035102492
15.8653,0,0,0,0,0,0,0,1,0.093719473,-0.354433187,0.035305019
15.7474,0,0,0,0,0,0,0,1,0.080124325,-0.383263654,0.035153124
15.652,0,0,0,0,0,0,0,1,0.066529176,-0.373920447,0.035456914
15.3082,0,0,0,0,0,0,0,1,0.018946154,-0.386467039,0.034798701
17.2584,0,0,0,0,0,0,0,1,0.287450346,-0.372051806,0.035456914
18.2719,0,0,0,0,0,0,0,1,0.430199409,-0.341619646,0.035102492
16.9135,0,0,0,0,0,0,0,1,0.239867324,-0.374454344,0.034241752
15.2788,0,0,0,0,0,0,0,1,0.01214858,-0.35363234,0.03505186
15.5785,0,0,0,0,0,0,0,1,0.056332814,-0.413962762,0.03505186
16.458,0,0,0,0,0,0,0,1,0.178689154,-0.396344144,0.034950597
15.6009,0,0,0,0,0,0,0,1,0.059731601,-0.376056037,0.034899965
15.395,0,0,0,0,0,0,0,1,0.029142516,-0.086149673,0.03505186
15.9148,0,0,0,0,0,0,0,1,0.100517048,-0.039700587,0.035153124
15.8811,0,0,0,0,0,0,0,1,0.097118261,-0.05411582,0.03474807
16.0205,0,0,0,0,0,0,0,1,0.117510984,-0.08454798,0.035355651
16.2495,0,0,0,0,0,0,0,1,0.148100069,-0.085081878,0.034646806
16.2106,0,0,0,0,0,0,0,1,0.144701282,0.02169763,0.035001228
15.9365,0,0,0,0,0,0,0,1,0.103915835,-0.100831855,0.034950597
15.8811,0,0,0,0,0,0,0,1,0.097118261,-0.104569138,0.034899965
15.5739,0,0,0,0,0,0,0,1,0.056332814,-0.11284455,0.034950597
15.7379,0,0,0,0,0,0,0,1,0.076725537,-0.129128425,0.035305019
15.8479,0,0,0,0,0,0,0,1,0.093719473,-0.143543658,0.034393648
15.8745,0,0,0,0,0,0,0,1,0.097118261,-0.159560585,0.034950597
15.6223,0,0,0,0,0,0,0,1,0.059731601,-0.169437689,0.034393648
12.9136,0,0,0,0,0,0,0,1,-0.314134994,-0.204674927,0.034849333
12.6971,0,0,0,0,0,0,0,1,-0.344724079,-0.222293546,0.034950597
13.4685,0,0,0,0,0,0,0,1,-0.239361675,-0.224696084,0.034950597
13.5229,0,0,0,0,0,0,0,1,-0.229165313,-0.218823211,0.034950597
13.6722,0,0,0,0,0,0,0,1,-0.20877259,-0.246051986,0.034899965
13.737,0,0,0,0,0,0,0,1,-0.201975016,-0.254861295,0.034545543
13.4184,0,0,0,0,0,0,0,1,-0.24615925,-0.273547709,0.035001228
13.3433,0,0,0,0,0,0,0,1,-0.256355611,-0.294903611,0.035153124
13.7414,0,0,0,0,0,0,0,1,-0.198576228,-0.302912074,0.03505186
13.9776,0,0,0,0,0,0,0,1,-0.167987143,-0.297039201,0.034596174
12.9786,0,0,0,0,0,0,0,1,-0.30733742,-0.303979869,0.035203755
13.0964,0,0,0,0,0,0,0,1,-0.290343484,-0.314924769,0.034646806
13.1253,0,0,0,0,0,0,0,1,-0.286944696,-0.335746773,0.034697438
12.5655,0,0,0,0,0,0,0,1,-0.361718015,-0.296505304,0.034798701
12.0091,0,0,0,0,0,0,0,1,-0.439890122,-0.243382498,0.035001228
12.0911,0,0,0,0,0,0,0,1,-0.42969376,-0.209480005,0.035406282
13.9665,0,0,0,0,0,0,0,1,-0.167987143,-0.199335951,0.035254387
15.6737,0,0,0,0,0,0,0,1,0.069927963,-0.233505394,0.035254387
16.6912,0,0,0,0,0,0,0,1,0.209278239,-0.22122575,0.035254387
14.9446,0,0,0,0,0,0,0,1,-0.032035654,-0.235907933,0.035001228
13.8096,0,0,0,0,0,0,0,1,-0.191778654,-0.239645216,0.035355651
13.635,0,0,0,0,0,0,0,1,-0.215570164,-0.258865527,0.034849333
13.5978,0,0,0,0,0,0,0,1,-0.218968952,-0.268742632,0.035153124
14.6251,0,0,0,0,0,0,0,1,-0.076219888,-0.259933322,0.035355651
15.6354,0,0,0,0,0,0,0,1,0.063130388,-0.266340093,0.034241752
11.7402,0,0,0,0,0,0,0,1,-0.477276781,-0.289297687,0.03505186
11.3946,0,0,0,0,0,0,0,1,-0.524859802,-0.338950158,0.034798701
11.3007,0,0,0,0,0,0,0,1,-0.538454951,-0.339751004,0.03505186
11.3765,0,0,0,0,0,0,0,1,-0.52825859,-0.32106459,0.034798701
10.5143,0,0,0,0,0,0,0,1,-0.647216143,-0.229768111,-0.101046247
17.6901,0,0,0,0,0,0,0,1,0.348628516,-0.205742722,0.274134918
13.8178,0,0,0,0,0,0,0,1,-0.188379867,-0.307984101,0.077126833
11.9456,0,0,0,0,0,0,0,1,-0.450086483,-0.392606861,-0.065705295
12.5337,0,0,0,0,0,0,0,1,-0.36851559,-0.411026326,0.327146346
12.5304,0,0,0,0,0,0,0,1,-0.36851559,-0.467619465,0.440055118
12.3737,0,0,0,0,0,0,0,1,-0.388908313,-0.473759287,0.440358908
13.4924,0,0,0,0,0,0,0,1,-0.235962888,-0.495382137,0.47073795
13.0376,0,0,0,0,0,0,0,1,-0.297141058,-0.492979598,0.16218815
12.0272,0,0,0,0,0,0,0,1,-0.436491334,-0.491377906,-0.015883667
12.205,0,0,0,0,0,0,0,1,-0.412699824,-0.497784676,-0.108235953
12.133,0,0,0,0,0,0,0,1,-0.422896185,-0.500721113,-0.095932441
11.8767,0,0,0,0,0,0,0,1,-0.460282845,-0.502589754,-0.065958454
11.8961,0,0,0,0,0,0,0,1,-0.456884058,-0.507127883,-0.058110534
11.937,0,0,0,0,0,0,0,1,-0.450086483,-0.509797371,-0.01568114
12.1762,0,0,0,0,0,0,0,1,-0.416098611,-0.507127883,-0.015579876
12.2409,0,0,0,0,0,0,0,1,-0.409301037,-0.50125501,-0.015782403
12.3919,0,0,0,0,0,0,0,1,-0.388908313,-0.509530422,-0.015782403
12.498,0,0,0,0,0,0,0,1,-0.371914377,-0.510865166,-0.013301448
1.5612,0,0,0,0,0,0,0,2,-1.813000162,0.283841323,-2.80189495
10.7257,0,0,0,0,0,0,0,2,-0.069422314,-0.486572828,0.186845805
8.5355,0,0,0,0,0,0,0,2,-0.484074356,-0.440390691,0.262540251
8.4618,0,0,0,0,0,0,0,2,-0.497669505,-0.409424633,0.237578805
8.4268,0,0,0,0,0,0,0,2,-0.504467079,-0.392339912,0.2377307
8.4947,0,0,0,0,0,0,0,2,-0.49087193,-0.395543297,0.237325646
8.4686,0,0,0,0,0,0,0,2,-0.497669505,-0.380060269,0.237224383
8.8651,0,0,0,0,0,0,0,2,-0.422896185,-0.402750914,0.237983859
9.5078,0,0,0,0,0,0,0,2,-0.300539845,-0.392606861,0.237882595
10.013,0,0,0,0,0,0,0,2,-0.201975016,-0.379259422,0.237477541
10.2232,0,0,0,0,0,0,0,2,-0.164588356,-0.376322986,0.237477541
10.1929,0,0,0,0,0,0,0,2,-0.167987143,-0.44279323,0.237528173
11.2758,0,0,0,0,0,0,0,2,0.035940091,-0.416098353,0.238085122
12.2134,0,0,0,0,0,0,0,2,0.216075814,-0.356301828,0.237376278
12.2332,0,0,0,0,0,0,0,2,0.219474601,-0.377390781,0.237629437
13.7649,0,0,0,0,0,0,0,2,0.511770303,-0.373119601,0.238439544
16.8828,0,0,0,0,0,0,0,2,1.103159281,-0.314390871,0.244667248
17.686,0,0,0,0,0,0,0,2,1.256104706,-0.23857742,0.237781332
16.6509,0,0,0,0,0,0,0,2,1.058975047,-0.298640894,0.237477541
16.1691,0,0,0,0,0,0,0,2,0.967207791,-0.305314613,0.237224383
16.0821,0,0,0,0,0,0,0,2,0.950213855,-0.321598488,0.237528173
16.3595,0,0,0,0,0,0,0,2,1.004594451,-0.314390871,0.237528173
16.2998,0,0,0,0,0,0,0,2,0.990999302,-0.306382408,0.237528173
17.0857,0,0,0,0,0,0,0,2,1.14054594,-0.307717152,0.237224383
17.4089,0,0,0,0,0,0,0,2,1.205122898,-0.283958711,0.237123119
17.2564,0,0,0,0,0,0,0,2,1.174533813,-0.292768021,0.237528173
17.4032,0,0,0,0,0,0,0,2,1.20172411,-0.281556172,0.237629437
16.994,0,0,0,0,0,0,0,2,1.123552004,-0.309051896,0.237325646
17.7182,0,0,0,0,0,0,0,2,1.26290228,-0.25165791,0.237629437
17.3163,0,0,0,0,0,0,0,2,1.184730174,-0.317060359,0.237882595
17.4238,0,0,0,0,0,0,0,2,1.205122898,-0.337882363,0.237477541
18.037,0,0,0,0,0,0,0,2,1.324080451,-0.322399334,0.23742691
17.5182,0,0,0,0,0,0,0,2,1.225515621,-0.331475592,0.237629437
17.6344,0,0,0,0,0,0,0,2,1.245908344,-0.341619646,0.2377307
17.3177,0,0,0,0,0,0,0,2,1.184730174,-0.29303497,0.237325646
16.861,0,0,0,0,0,0,0,2,1.099760493,-0.360573008,0.237528173
15.778,0,0,0,0,0,0,0,2,0.892434472,-0.352564545,0.237680068
15.3049,0,0,0,0,0,0,0,2,0.804066004,-0.398212785,0.237275014
14.0232,0,0,0,0,0,0,0,2,0.559353324,-0.434250869,0.237325646
14.1571,0,0,0,0,0,0,0,2,0.583144835,-0.449466949,0.237578805
