DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
7.5594,0,1,0,0,0,0,0,0,0.6987036,-0.530890798,-0.535380191,-0.172866715,-0.027008468,0.487539321,0.124406325,0.261293797,0.916821992,-0.23644183,-0.743653173,0.967566494,0.591342746
7.5149,0,1,0,0,0,0,0,0,0.681709664,-0.641730774,-0.830956071,-0.175176482,0.187562402,0.431241788,0.124406325,0.261293797,0.935221373,-0.263937554,-1.175516428,1.037794116,0.592152853
8.1557,0,1,0,0,0,0,0,0,0.91962477,-0.51338975,-1.280403796,-0.155290109,0.402131234,-0.237944341,0.124406325,0.263259065,1.060309357,-0.192662232,-1.198386034,1.300966697,0.59205159
8.2265,0,1,0,0,0,0,0,0,0.946815068,-0.670899188,0.327850017,-0.214501753,0.402131234,0.112609364,0.124406325,0.262276431,0.972251865,-0.213217287,-0.590479999,1.376262291,0.591849063
8.1667,0,1,0,0,0,0,0,0,0.926422345,-0.612562359,-0.092973313,-0.203624131,0.616702105,0.764964273,0.124406325,0.259328529,0.985460489,-0.224696084,-0.268178112,1.388932223,0.591849063
8.2149,0,1,0,0,0,0,0,0,0.943416281,-0.221705604,-0.48101619,-0.207486904,1.045841807,0.430661402,0.124406325,0.261293797,1.004694099,-0.226030828,-0.274028477,1.303138686,0.591950326
8.3246,0,1,0,0,0,0,0,0,0.984201728,-0.221705604,-0.694392974,-0.195016792,1.045841807,0.178193087,0.124406325,0.262276431,1.030879616,-0.223628289,-0.27562403,1.312550635,0.591849063
7.3182,0,1,0,0,0,0,0,0,0.610335132,-0.137117202,-0.558262945,-0.228524871,0.187562402,0.154397223,0.124406325,0.259328529,0.832008724,-0.234573189,-0.061819808,1.20576121,0.569672363
6.4082,0,1,0,0,0,0,0,0,0.270456409,-0.382131884,-0.567867275,-0.207605354,-0.885287873,0.862469277,0.124406325,0.261293797,0.620392668,-0.285026506,0.115818525,0.820595287,0.541267959
5.6904,0,1,0,0,0,0,0,0,0.005351005,-0.67381603,-0.792699404,-0.225050349,0.831272975,0.462582683,0.125780798,0.259328529,0.494285071,-0.33628067,-0.808007181,0.563576672,0.540508483
5.245,0,1,0,0,0,0,0,0,-0.161189569,-0.565892896,-0.918442787,-0.222154914,-0.45614817,0.420794824,0.124406325,0.261293797,0.407432577,-0.396344144,-1.149987566,0.277960211,0.541419854
5.3988,0,1,0,0,0,0,0,0,-0.103410186,-0.711734969,-1.002346215,-0.189160117,-0.027008468,1.298339861,0.124406325,0.261293797,0.451739399,-0.382462808,-0.924482615,0.329725932,0.541470485
5.38,0,1,0,0,0,0,0,0,-0.11020776,-0.842992834,-1.080731519,-0.232242873,-0.45614817,0.525844858,0.124406325,0.262276431,0.463094181,-0.37765773,-0.780350913,0.326829948,0.5410148
5.724,0,1,0,0,0,0,0,0,0.018946154,-0.71465181,-1.161435832,-0.20509817,0.187562402,0.075464601,0.124406325,0.262276431,0.561347803,-0.341352697,-0.681426571,0.482127111,0.541369222
5.5397,0,1,0,0,0,0,0,0,-0.052428377,-0.810907578,-1.243725733,-0.273746301,-0.2415773,-0.344735536,-0.039155902,0.248519556,0.376380725,-0.348560314,-0.612817754,0.436515357,0.347348409
4.2369,0,1,0,0,0,0,0,0,-0.535056164,-0.140034043,-0.118650053,-0.209849316,-0.670719041,0.474190421,-0.243952303,0.222971072,-0.199422577,-0.421971226,-0.452730513,-0.484769677,0.087202548
4.513,0,1,0,0,0,0,0,0,-0.433092547,-0.224622445,0.402477408,-0.161331039,-0.45614817,1.014530653,0.124406325,0.259328529,0.286376699,-0.43184833,-0.680362869,0.134970982,0.464054561
4.8932,0,1,0,0,0,0,0,0,-0.290343484,-0.157535092,0.182283296,-0.120130316,-0.45614817,0.728399896,0.125780798,0.261293797,0.33550351,-0.413962762,-1.042553603,0.181306732,0.439599432
5.0183,0,1,0,0,0,0,0,0,-0.242760462,-0.189620348,0.105958558,-0.136377654,-0.45614817,1.167752802,0.124406325,0.261293797,0.376334379,-0.410759377,-1.000005499,0.250086362,0.440156381
5.2412,0,1,0,0,0,0,0,0,-0.161189569,-0.102115104,-0.091792853,-0.116807146,0.187562402,0.429500628,0.124406325,0.260311163,0.424858691,-0.39928058,-1.034575834,0.241398409,0.44040954
5.4166,0,1,0,0,0,0,0,0,-0.096612611,-0.291709799,-0.146087005,-0.14926234,0.402131234,-0.792213859,0.124406325,0.262276431,0.495629107,-0.385933142,-0.825026422,0.416967462,0.440004486
5.9577,0,1,0,0,0,0,0,0,0.103915835,-0.71465181,-0.276852579,-0.181750436,0.402131234,-0.815429336,0.123031853,0.257363261,0.626881115,-0.33414508,-0.517616371,0.64176825,0.440814594
7.0038,0,1,0,0,0,0,0,0,0.494776367,-0.848826517,-0.445630346,-0.216199531,0.187562402,-0.609391976,0.124406325,0.259328529,0.883823606,-0.204674927,-0.445284595,1.210467185,0.440004486
6.7095,0,1,0,0,0,0,0,0,0.382616388,-0.667982347,-0.77001223,-0.160199187,0.402131234,-0.186289905,0.124406325,0.260311163,0.772454052,-0.259132476,-0.426669799,0.976616446,0.439751327
6.8658,0,1,0,0,0,0,0,0,0.440395771,-0.449219238,-1.099821435,-0.142306715,1.045841807,-0.544969027,0.124406325,0.259328529,0.802022831,-0.263136707,-0.309130662,0.948742596,0.440207013
7.0897,0,1,0,0,0,0,0,0,0.525365452,-0.352963469,-1.469263344,-0.158955466,0.616702105,0.164844188,0.123031853,0.261293797,0.954547675,-0.242314703,-0.886189321,1.193453277,0.597266659
11.9298,0,0,1,0,0,0,0,0,0.137903707,0.061228017,-1.875075979,0.083004187,0.616702105,-0.444562088,0.124406325,0.264241699,0.352790586,-0.303979869,-0.192123377,-0.747942259,0.375752813
13.9058,0,0,1,0,0,0,0,0,0.508371515,0.32666059,-1.312143488,-0.137746405,1.474981509,-0.849672165,0.123031853,0.256380627,0.721195323,-0.261535015,-0.128301221,-0.480787699,0.540559114
11.3691,0,0,1,0,0,0,0,0,0.032541303,0.837107845,-1.148450778,-0.173998567,0.402131234,-0.622740876,0.124406325,0.258345895,0.476580881,-0.316259513,-0.058628701,-0.692194559,0.541571749
11.3955,0,0,1,0,0,0,0,0,0.035940091,0.936280454,-1.323941098,-0.163884286,-0.45614817,-1.202547418,0.124406325,0.261293797,0.499197752,-0.307183254,-0.012889489,-0.694366548,0.541369222
9.3807,0,0,1,0,0,0,0,0,-0.341325292,0.685432089,-1.646513876,-0.166983717,0.187562402,-0.131733533,0.124406325,0.254415359,0.27910037,-0.400615324,0.033381574,-0.953195152,0.540862905
9.7693,0,0,1,0,0,0,0,0,-0.26995076,0.711683662,-1.815522147,-0.13312687,-0.45614817,-0.726630136,0.124406325,0.199387856,0.321460658,-0.378458576,-0.612817754,-0.924597307,0.541470485
12.6526,0,0,1,0,0,0,0,0,0.273855197,0.545423699,-1.074354244,-0.086155019,-0.670719041,1.568219783,0.125780798,0.248519556,0.671512359,-0.235640984,-0.685681382,-0.610744998,0.541723644
14.4023,0,0,1,0,0,0,0,0,0.603537558,0.373330053,-1.147368108,-0.10071116,-0.45614817,-0.95646336,0.124406325,0.254415359,0.923588515,-0.100831855,-0.474536416,-0.40440611,0.541521117
15.3214,0,0,1,0,0,0,0,0,0.776875707,0.244989029,-1.352802983,-0.098881772,-0.885287873,-0.767257221,0.124406325,0.254415359,1.001032761,-0.001259964,-0.317108432,-0.257796901,0.5410148
16.6992,0,0,1,0,0,0,0,0,1.035183536,0.76710365,-1.151831502,-0.12708594,0.187562402,-0.651760222,0.124406325,0.257363261,1.060170319,0.108189032,-0.133619734,-0.196981229,0.48531989
17.8105,0,0,1,0,0,0,0,0,1.245908344,1.239631966,-1.366242061,-0.167312744,-0.885287873,-0.703414659,0.124406325,0.261293797,0.955011135,0.220040567,0.087630407,-0.084037837,0.440308277
18.0184,0,0,1,0,0,0,0,0,1.283295004,1.306719319,-1.477191282,-0.187534725,-0.670719041,-0.640152483,0.124406325,0.261293797,0.97290071,0.255277804,-1.495159059,-0.054715995,0.439346274
18.1622,0,0,1,0,0,0,0,0,1.310485302,1.277550905,-1.137742823,-0.22407643,-0.2415773,-0.271026396,0.124406325,0.261293797,0.967339184,-0.034895509,-0.322426945,0.083205261,0.439903223
18.263,0,0,1,0,0,0,0,0,1.330878025,1.435060344,-1.299703261,-0.21483736,0.402131234,-2.033081114,0.124406325,0.261293797,0.92646197,-0.028755687,0.267927997,0.124835037,0.440156381
18.3179,0,0,1,0,0,0,0,0,1.341074387,1.446727709,-1.363930036,-0.23270351,0.187562402,-2.032500727,0.124406325,0.259328529,0.939438863,-0.034094663,0.623736516,0.132436996,0.440207013
18.4175,0,0,1,0,0,0,0,0,1.358068323,1.464228758,-1.799952655,-0.247529453,0.402131234,-1.97910513,0.124406325,0.262276431,0.964651113,-0.031425175,1.01039241,0.152346889,0.44010575
18.5048,0,0,1,0,0,0,0,0,1.375062259,1.391307722,-1.13730277,-0.287203492,0.402131234,-1.848518071,0.124406325,0.259328529,0.981938189,7.48E-05,-0.094794589,0.228366479,0.440156381
18.3614,0,0,1,0,0,0,0,0,1.347871961,1.580902416,-1.107029921,-0.294172278,0.616702105,-1.805569438,0.123031853,0.261293797,0.927898697,-0.003395554,-0.328277309,0.2059226,0.441675333
12.7547,0,0,1,0,0,0,0,0,0.29424792,2.164270708,-1.165040075,-0.278043389,0.402131234,-1.730699524,0.124406325,0.259328529,0.515326177,-0.264204502,-0.141065652,-0.364586325,0.541673012
13.0081,0,0,1,0,0,0,0,0,0.341830941,2.467622219,-1.422275469,-0.201715776,1.045841807,-0.161333267,0.124406325,0.261293797,0.610706344,-0.277284992,-0.462303836,-0.418886032,0.541521117
13.4719,0,0,1,0,0,0,0,0,0.426800622,2.800142145,-1.18646297,-0.240152675,0.616702105,-0.816009723,0.124406325,0.260311163,0.687270016,-0.253526552,-0.174572284,-0.373636276,0.540913536
13.4933,0,0,1,0,0,0,0,0,0.430199409,2.593046402,-1.01319387,-0.189271986,0.616702105,0.15497761,0.124406325,0.263259065,0.764667916,-0.23857742,-0.260732194,-0.366396315,0.580659449
13.3989,0,0,1,0,0,0,0,0,0.413205473,2.202189647,-1.100994909,-0.207539548,1.260412677,-0.960526069,0.124406325,0.258345895,0.855552516,-0.263670605,0.065824503,-0.355174376,0.642531431
13.394,0,0,1,0,0,0,0,0,0.413205473,1.855085513,-1.339273101,-0.213060616,0.831272975,0.190381213,0.124406325,0.256380627,0.872793246,-0.244183345,-0.105963466,-0.340332456,0.642632694
13.4667,0,0,1,0,0,0,0,0,0.426800622,1.735495014,-0.784149804,-0.192878119,0.616702105,-1.486937014,0.124406325,0.259328529,0.831220841,-0.221492699,-0.514425264,-0.278068791,0.642683326
13.4752,0,0,1,0,0,0,0,0,0.426800622,1.860919196,-0.457721324,-0.216219273,0.616702105,0.782956268,0.124406325,0.260311163,0.79558073,-0.241513857,-0.639410319,-0.300874669,0.64278459
12.8864,0,0,1,0,0,0,0,0,0.318039431,2.079682306,-0.861221934,-0.204709919,0.616702105,1.630321185,0.124406325,0.261293797,0.756789088,-0.287962943,-0.456453472,-0.418162036,0.642531431
12.4308,0,0,1,0,0,0,0,0,0.23306975,1.729661331,-1.058847616,-0.159672744,0.831272975,0.073143053,0.124406325,0.261293797,0.734218562,-0.29730615,-0.430392758,-0.497439609,0.642278272
12.8181,0,0,1,0,0,0,0,0,0.304444282,1.650906611,-0.240530749,-0.184968317,-0.670719041,0.414410568,0.124406325,0.259328529,0.688428667,-0.296505304,-0.10755902,-0.454361841,0.642025114
12.8411,0,0,1,0,0,0,0,0,0.307843069,1.60715399,0.296277964,-0.178710229,-0.45614817,-0.100973026,0.124406325,0.260311163,0.615804409,-0.282890916,-0.327745458,-0.43408995,0.642379536
12.4295,0,0,1,0,0,0,0,0,0.23306975,1.484646648,0.043247521,-0.170603011,-0.027008468,1.105071014,0.125780798,0.259328529,0.581091219,-0.317327308,0.120605187,-0.469203761,0.642075745
12.6259,0,0,1,0,0,0,0,0,0.267057622,2.225524378,-0.447139099,-0.159462167,0.616702105,-0.566443343,0.124406325,0.261293797,0.636984553,-0.307183254,-0.970753678,-0.421058021,0.642733958
12.2815,0,0,1,0,0,0,0,0,0.202480665,1.758829745,-0.681875912,-0.14926892,0.187562402,0.932115709,0.124406325,0.263259065,0.606396162,-0.321598488,-0.977135894,-0.454723839,0.642328904
11.9569,0,0,1,0,0,0,0,0,0.141302495,1.341721417,-0.826807,-0.113464235,0.187562402,0.466065004,0.124406325,0.262276431,0.585076979,-0.333611183,-0.95532999,-0.511195535,0.642733958
12.3718,0,0,1,0,0,0,0,0,0.219474601,1.391307722,-0.058565364,-0.155263787,-0.027008468,-0.347637471,0.124406325,0.259328529,0.569736438,-0.316526461,-0.812261991,-0.442777904,0.642278272
13.1219,0,0,1,0,0,0,0,0,0.362223665,1.726744489,0.287407055,-0.170306887,-0.027008468,0.479413904,0.124406325,0.261293797,0.630727837,-0.29303497,-0.616540713,-0.368568304,0.642480799
12.2081,0,0,1,0,0,0,0,0,0.188885516,1.458395075,0.062875279,-0.135555087,0.402131234,0.157879545,0.124406325,0.260311163,0.566167792,-0.330674746,-0.356465428,-0.482597689,0.642531431
11.8053,0,0,1,0,0,0,0,0,0.114112197,0.810856272,-0.343461228,-0.164140927,2.118692082,-1.106203188,0.123031853,0.262276431,0.491318924,-0.323200181,-0.486237145,-0.497439609,0.595494548
14.5617,0,0,1,0,0,0,0,0,0.634126643,0.335411114,0.042611889,-0.171504544,-0.027008468,-1.49332127,0.124406325,0.261293797,0.583964674,-0.203607132,-0.686213233,-0.208927164,0.541571749
15.3573,0,0,1,0,0,0,0,0,0.783673281,0.449167931,-0.226714483,-0.170491142,0.616702105,-0.420766224,0.124406325,0.261293797,0.671234283,-0.186789359,-0.277219584,-0.123495625,0.541369222
16.1261,0,0,1,0,0,0,0,0,0.926422345,0.513338443,-0.483670478,-0.158356637,0.402131234,0.984930919,0.124406325,0.260311163,0.736257788,-0.132865708,0.043486749,-0.002588276,0.54131859
16.0404,0,0,1,0,0,0,0,0,0.912827196,0.428750041,-0.75076166,-0.149433433,0.616702105,-1.716189851,0.124406325,0.261293797,0.6839331,-0.118450474,-0.550591152,-0.017430196,0.541824908
16.0524,0,0,1,0,0,0,0,0,0.912827196,0.172067993,-0.536581606,-0.173978825,0.402131234,0.52352331,0.124406325,0.260311163,0.661547959,-0.140607222,-0.531976356,0.040489491,0.541622381
12.1309,0,0,1,0,0,0,0,0,0.175290367,1.178378295,-0.936806266,-0.144728352,0.402131234,0.584463938,0.124406325,0.259328529,0.353763853,-0.245785037,-0.006507273,-0.499973595,0.541419854
12.9043,0,0,1,0,0,0,0,0,0.321438218,2.035929684,-1.162818856,-0.136969902,0.616702105,0.962876216,0.124406325,0.262276431,0.470277818,-0.211615595,0.344514584,-0.392460175,0.541267959
12.8548,0,0,1,0,0,0,0,0,0.311241856,1.563401368,-1.244186741,-0.110134485,0.616702105,0.530487953,0.124406325,0.260311163,0.485989129,-0.202806285,0.460458167,-0.377256257,0.5410148
12.3293,0,0,1,0,0,0,0,0,0.212677026,1.496314014,-0.299979806,-0.213659445,0.616702105,0.210694755,0.124406325,0.260311163,0.428241953,-0.232971496,-0.477195673,-0.386306208,0.541622381
11.493,0,0,1,0,0,0,0,0,0.056332814,1.400058246,0.345731533,-0.192818894,-0.027008468,0.328513302,0.124406325,0.262276431,0.345745987,-0.33841626,-0.442093487,-0.493095632,0.540862905
11.6524,0,0,1,0,0,0,0,0,0.083523112,1.60715399,0.253760468,-0.176459686,0.187562402,0.74290957,0.125780798,0.262276431,0.382869172,-0.346691672,-0.379866885,-0.519883488,0.541267959
11.7239,0,0,1,0,0,0,0,0,0.097118261,1.18712882,0.173747666,-0.204578308,0.187562402,0.753936921,0.124406325,0.259328529,0.422958503,-0.338149312,-0.302216595,-0.492371636,0.541116063
11.7128,0,0,1,0,0,0,0,0,0.097118261,1.251299332,0.125963505,-0.212040634,0.187562402,0.406285151,0.124406325,0.261293797,0.446548642,-0.344289133,-0.233075927,-0.509747543,0.541267959
11.9966,0,0,1,0,0,0,0,0,0.151498856,1.592569782,0.078074568,-0.196385543,0.187562402,0.360434583,0.124406325,0.263259065,0.486823358,-0.337882363,-0.120855303,-0.480063703,0.541267959
11.9238,0,0,1,0,0,0,0,0,0.13450492,1.437977185,0.011919942,-0.161554777,-0.027008468,-0.194415322,0.124406325,0.260311163,0.452249206,-0.344022185,-0.012357638,-0.501783586,0.5410148
11.6032,0,0,1,0,0,0,0,0,0.076725537,1.117124625,-0.023975805,-0.143635983,-1.314427575,0.321548659,0.124406325,0.260311163,0.427129648,-0.349895058,0.075397827,-0.539069385,0.541419854
11.7324,0,0,1,0,0,0,0,0,0.100517048,1.117124625,-0.044476684,-0.147084183,0.402131234,-0.276249879,0.124406325,0.260311163,0.4376502,-0.33628067,0.155707373,-0.492009638,0.54131859
12.0622,0,0,1,0,0,0,0,0,0.161695218,1.344638258,-0.099839536,-0.133554605,0.402131234,0.367399226,0.124406325,0.262276431,0.479593374,-0.316526461,0.336004963,-0.420696023,0.540812273
12.64,0,0,1,0,0,0,0,0,0.270456409,1.534232953,-0.16205464,-0.131534381,0.831272975,0.276858865,0.124406325,0.259328529,0.476627227,-0.297840047,-0.31657658,-0.340694454,0.540812273
13.4743,0,0,1,0,0,0,0,0,0.426800622,2.097183354,-0.540528112,-0.089142581,-0.45614817,-0.076016388,0.124406325,0.261293797,0.498270831,-0.289297687,-0.413373517,-0.33019651,0.541217327
12.3937,0,0,1,0,0,0,0,0,0.226272175,1.685908709,-0.595471866,-0.137364734,0.402131234,0.68429049,0.124406325,0.261293797,0.426156381,-0.308517998,-0.12404641,-0.357708362,0.541369222
12.6531,0,0,1,0,0,0,0,0,0.273855197,1.332970893,-0.636801918,-0.121597775,-0.027008468,-0.550772896,0.124406325,0.262276431,0.518060594,-0.278886685,0.147729603,-0.276620799,0.541419854
12.8526,0,0,1,0,0,0,0,0,0.311241856,1.50798138,-0.764438226,-0.113016758,-0.027008468,-0.311073094,0.124406325,0.422445771,0.550410136,-0.272746863,0.266864294,-0.271552827,0.541470485
13.133,0,0,1,0,0,0,0,0,0.362223665,1.893004452,-0.923304324,-0.108976311,-0.027008468,-0.231560085,0.124406325,0.753593423,0.578634879,-0.259933322,0.078057083,-0.25236693,0.541217327
12.6491,0,0,1,0,0,0,0,0,0.273855197,1.653823453,-1.081199512,-0.112575863,-0.027008468,-0.106196508,0.124406325,0.753593423,0.522834237,-0.291700226,-0.002784314,-0.32476654,0.541571749
12.3025,0,0,1,0,0,0,0,0,0.205879452,1.68882555,-1.240338024,-0.142945027,0.402131234,0.149754128,0.124406325,0.754576057,0.484459709,-0.332543388,-0.213397429,-0.410560077,0.540812273
11.8258,0,0,1,0,0,0,0,0,0.117510984,1.400058246,-1.348011296,-0.138707163,0.616702105,0.0888135,0.124406325,0.753593423,0.448402484,-0.34295439,-0.368166156,-0.450379863,0.540964168
11.6458,0,0,1,0,0,0,0,0,0.083523112,1.058787796,-0.349789608,-0.153763425,0.187562402,0.065598023,0.124406325,0.752610789,0.372812079,-0.348293365,-0.37773948,-0.467393771,0.541166695
11.778,0,0,1,0,0,0,0,0,0.107314622,1.192962503,-0.433581277,-0.134660135,0.187562402,0.123056329,0.124406325,0.750645521,0.407108155,-0.344022185,-0.299557339,-0.46015381,0.541166695
11.774,0,0,1,0,0,0,0,0,0.107314622,1.023785698,-0.558507418,-0.157435363,1.260412677,0.116091686,0.124406325,0.753593423,0.428798105,-0.337615414,-0.202228551,-0.464497787,0.541267959
10.6928,0,0,1,0,0,0,0,0,-0.096612611,-0.236289811,-0.655402886,-0.189311469,0.616702105,0.068499958,0.124406325,0.752610789,0.376473417,-0.347759467,0.084439299,-0.494905623,0.541116063
10.9022,0,0,1,0,0,0,0,0,-0.055827165,-0.597978152,-0.699771399,-0.279728006,0.402131234,-0.052800911,0.125780798,0.753593423,0.410815839,-0.34295439,0.333877558,-0.473909736,0.538888267
11.3227,0,0,1,0,0,0,0,0,0.022344942,-0.41421714,-0.778806304,-0.189554949,-1.099858743,0.151495288,0.124406325,0.753593423,0.460498802,-0.328005258,0.635969096,-0.444949892,0.541470485
11.6764,0,0,1,0,0,0,0,0,0.090320686,0.341244797,-0.930387081,-0.137272607,0.616702105,0.188640052,0.124406325,0.752610789,0.480612987,-0.329340002,-0.339978038,-0.448569872,0.54131859
11.9308,0,0,1,0,0,0,0,0,0.137903707,0.449167931,-1.101616572,-0.252471434,0.616702105,0.12653865,0.124406325,0.753593423,0.502766398,-0.326670515,-0.172444878,-0.459429814,0.541217327
12.4737,0,0,1,0,0,0,0,0,0.239867324,1.157960405,-1.353305901,-0.624751982,1.474981509,0.188059665,0.124406325,0.751628155,0.550224751,-0.309585793,-0.065542767,-0.429383976,0.54131859
12.851,0,0,1,0,0,0,0,0,0.311241856,1.464228758,-1.196786752,-0.417254585,0.616702105,0.18341657,0.124406325,0.752610789,0.546192645,-0.279420582,0.067951909,-0.349744405,0.541166695
12.5909,0,0,1,0,0,0,0,0,0.260260048,1.612987672,-0.41354839,-0.115635811,0.187562402,0.184577343,0.124406325,0.753593423,0.457857077,-0.288229892,0.250376904,-0.375446267,0.541521117
12.9414,0,0,1,0,0,0,0,0,0.328235792,1.887170769,-0.522884085,-0.120018447,0.187562402,0.231008298,0.124406325,0.753593423,0.509393883,-0.273814658,0.390253796,-0.336350477,0.541419854
13.1823,0,0,1,0,0,0,0,0,0.372420026,2.240108586,-0.655982638,-0.072026612,0.616702105,0.179934248,0.124406325,0.753593423,0.551151672,-0.252992654,0.542363267,-0.290014727,0.5410148
12.9258,0,0,1,0,0,0,0,0,0.324837005,2.018428635,-0.828567212,-0.058293038,0.187562402,0.242035649,0.124406325,0.752610789,0.535440362,-0.2647384,0.726915668,-0.309200624,0.54131859
13.329,0,0,1,0,0,0,0,0,0.399610324,2.082599147,-1.141528675,-0.04575054,0.187562402,0.194443921,0.124406325,0.752610789,0.562599146,-0.268208734,0.906149555,-0.373998274,0.541369222
13.9319,0,0,1,0,0,0,0,0,0.51516909,2.40928539,-1.29683244,-0.050830712,0.402131234,0.172389218,0.124406325,0.752610789,0.582991407,-0.226831675,0.275373915,-0.271914825,0.541824908
13.848,0,0,1,0,0,0,0,0,0.498175154,2.237191744,0.315430745,-0.117254622,0.616702105,0.171228444,0.124406325,0.752610789,0.533447482,-0.246318935,-0.133619734,-0.255624912,0.541470485
12.9548,0,0,1,0,0,0,0,0,0.33163458,1.642156087,-0.080211777,-0.076600084,0.187562402,0.186898891,0.124406325,0.752610789,0.482374137,-0.272479914,0.073802273,-0.306666637,0.540964168
12.4013,0,0,1,0,0,0,0,0,0.226272175,1.195879344,-0.340911715,-0.081397293,0.831272975,0.238553328,0.124406325,0.752610789,0.457486309,-0.292768021,0.321644978,-0.317164581,0.541470485
13.9661,0,0,1,0,0,0,0,0,0.521966664,2.033012842,-0.66837397,-0.07138172,0.402131234,0.285564669,0.124406325,0.754576057,0.59504138,-0.256196039,0.500878866,-0.248022953,0.54131859
14.2085,0,0,1,0,0,0,0,0,0.566150898,2.619297975,-0.984967616,-0.036050833,0.402131234,0.059213767,0.124406325,0.753593423,0.60899154,-0.255929091,0.638628352,-0.244040975,0.541521117
13.7656,0,0,1,0,0,0,0,0,0.484580005,2.52887589,-1.268724931,-0.063544304,0.402131234,0.181675409,0.124406325,0.753593423,0.567141059,-0.278352787,0.808288916,-0.246212963,0.541166695
13.7121,0,0,1,0,0,0,0,0,0.474383643,2.219690695,0.116610633,-0.100553227,0.616702105,0.214177077,0.124406325,0.754576057,0.56408222,-0.276751095,-0.597925918,-0.234991024,0.541217327
12.726,0,0,1,0,0,0,0,0,0.287450346,1.82883394,0.142881096,-0.080429954,0.831272975,0.251902227,0.124406325,0.750645521,0.490206619,-0.287429045,-0.391567614,-0.239696998,0.540660378
13.2354,0,0,1,0,0,0,0,0,0.382616388,1.583819258,0.080952375,-0.061214795,0.616702105,0.065598023,0.124406325,0.752610789,0.550410136,-0.248721474,-0.151170827,-0.121323636,0.541521117
13.2135,0,0,1,0,0,0,0,0,0.379217601,1.2279646,-0.090996567,-0.07890327,0.402131234,0.182836183,0.124406325,0.753593423,0.517040981,-0.257530783,-0.547400044,-0.208203168,0.541267959
14.3457,0,0,1,0,0,0,0,0,0.593341196,1.98926022,-0.385049724,-0.070967146,0.616702105,0.229847524,0.124406325,0.770298201,0.597126952,-0.246852832,-0.250095168,-0.213633139,0.54131859
14.9991,0,0,1,0,0,0,0,0,0.715697536,2.700969536,-0.602792112,-0.070401221,0.831272975,0.142789485,0.124406325,0.752610789,0.663309109,-0.105903882,-0.459112729,-0.133993568,0.541470485
15.1687,0,0,1,0,0,0,0,0,0.746286622,2.858478975,-0.768035485,-0.0674334,1.260412677,0.087652726,0.124406325,0.734923378,0.658998926,-0.258598578,0.370575298,-0.13363157,0.586887153
15.0878,0,0,1,0,0,0,0,0,0.732691473,2.683468487,-0.781558382,-0.05868787,0.402131234,0.195604695,0.124406325,0.753593423,0.683979446,-0.268208734,-0.234139629,-0.127115605,0.642430167
14.2511,0,0,1,0,0,0,0,0,0.572948473,1.598403465,-0.963174518,-0.063274502,0.402131234,0.092295822,0.124406325,0.753593423,0.649868755,-0.242314703,-0.333595822,-0.069195917,0.642936485
14.4724,0,0,1,0,0,0,0,0,0.617132707,0.76710365,-1.205818315,-0.077587164,0.402131234,0.175871539,0.124406325,0.750645521,0.665255643,-0.246051986,-0.350615064,-0.102499738,0.642936485
14.5815,0,0,1,0,0,0,0,0,0.63752543,0.60667737,-0.505065433,-0.076521117,0.187562402,0.178773474,0.124406325,0.751628155,0.622941701,-0.198535105,-0.607499241,0.048815447,0.566330668
14.7944,0,0,1,0,0,0,0,0,0.67491209,1.659657136,-0.163647213,-0.100816448,0.402131234,0.186318504,0.124406325,0.752610789,0.604495974,-0.174509716,-0.671321397,0.062209374,0.541571749
14.8331,0,0,1,0,0,0,0,0,0.685108451,1.895921294,-0.599320583,-0.066216001,0.616702105,0.26467074,0.124406325,0.753593423,0.60278117,-0.21481898,-0.139470098,0.053883419,0.541571749
14.9222,0,0,1,0,0,0,0,0,0.702102388,1.449644551,-0.311470077,-0.104870057,0.402131234,0.244937584,0.124406325,0.753593423,0.604264243,-0.216153724,0.156239224,0.10202916,0.541419854
15.0176,0,0,1,0,0,0,0,0,0.719096324,1.423392978,0.000394746,-0.142346198,0.402131234,0.148012967,0.124406325,0.752610789,0.622709971,-0.198535105,0.430142643,0.188908691,0.541166695
15.0096,0,0,1,0,0,0,0,0,0.715697536,1.659657136,-0.501586919,-0.118662857,0.616702105,0.179934248,0.124406325,0.752610789,0.621041513,-0.197734259,0.71574679,0.174066771,0.541116063
14.9924,0,0,1,0,0,0,0,0,0.712298749,1.665490819,-0.111099303,-0.132692555,0.402131234,0.178773474,0.124406325,0.752610789,0.620068246,-0.195064771,-0.001720612,0.187098701,0.541622381
14.9871,0,0,1,0,0,0,0,0,0.712298749,1.125875149,-0.057028671,-0.148762219,0.616702105,0.225784815,0.124406325,0.749662887,0.622153818,-0.190259693,-0.28785661,0.212800563,0.541470485
15.0134,0,0,1,0,0,0,0,0,0.719096324,1.860919196,-0.635041706,-0.128474433,0.616702105,0.041221772,0.124406325,0.752610789,0.6065352,-0.203340183,0.01104382,0.137866967,0.541166695
14.9575,0,0,1,0,0,0,0,0,0.708899962,1.820083416,-0.12463617,-0.156264028,-0.45614817,0.206632047,0.123031853,0.753593423,0.593882729,-0.205475773,-0.235735183,0.162482834,0.5410148
