DepRate,D1,D2,D3,D4,D5,D6,D7,D8,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
9.9522,0,0,0,0,0,1,0,0,7.89,39.51,55.8431,29.1576,11.69999981,50.05,23,79.99,753.44,15.8,67.98,82.78,602.96,0.401379306,1.402779822,1.059108809,-1.325076564,0.028725011,0.351392446,0.724779739,0.091337978,0.009964618,-0.349672438,1.010028743,1.294426508,-1.036900606
9.3859,0,0,0,0,0,1,0,0,7.44,38.2,56.8714,30.3307,11.80000019,47.61,23,74.75,751.94,14.62,72.78,80.63,620.45,0.115749111,0.99185234,1.146163686,-1.183522806,0.170662201,0.131846021,0.724779739,-0.684890504,-0.007875386,-0.446520661,1.376767398,1.199659226,-0.753672506
8.868,0,0,0,0,0,1,0,0,7.03,38.19,55.3895,31.4671,11.80000019,49.39,23,79.96,762.35,13.26,75.41,73.73,650.1,-0.144491733,0.988715489,1.020707474,-1.046397505,0.170662201,0.292006938,0.724779739,0.086893922,0.115934242,-0.558142341,1.57770962,0.895522368,-0.273528815
8.9712,0,0,0,0,0,1,0,0,7.11,38.71,58.3588,32.3367,11.80000019,48.81,23,72.27,765.89,13.91,53.21,75.17,650,-0.093713032,1.151831741,1.272085523,-0.941466001,0.170662201,0.239819673,0.724779739,-1.052265815,0.158036652,-0.504793744,-0.118456662,0.958994408,-0.275148186
8.5397,0,0,0,0,0,1,0,0,6.77,38.2,55.0461,31.7952,11.69999981,49.18,23,76.79,752.01,13.05,45.35,72.49,650.04,-0.309522513,0.99185234,0.991635564,-1.006806858,0.028725011,0.273111549,0.724779739,-0.382694683,-0.007042852,-0.575378041,-0.718991211,0.840865889,-0.274500438
8.4336,0,0,0,0,0,1,0,0,6.68,37.8,57.9464,32.4042,11.60000038,48.89,23,79.99,752.42,13.12,46.82,70.91,654.56,-0.366648552,0.866378299,1.23717214,-0.933321018,-0.113210831,0.247017916,0.724779739,0.091337978,-0.002166584,-0.569632808,-0.606677498,0.771222956,-0.20130484
8.7513,0,0,0,0,0,1,0,0,6.93,38.64,52.93,31.5621,11.5,49.46,23,79.99,769.01,13.08,53.79,73.48,660,-0.20796511,1.129873784,0.812488597,-1.034934197,-0.255148021,0.298305401,0.724779739,0.091337978,0.19514386,-0.572915798,-0.074142408,0.884502917,-0.113211022
8.7048,0,0,0,0,0,1,0,0,6.9,39.05,41.6563,32.8885,11.69999981,47.9,23,79.98,770.93,13,60.22,73.94,660.01,-0.227007123,1.258484676,-0.141931877,-0.874882279,0.028725011,0.157939654,0.724779739,0.089856626,0.217979065,-0.579481779,0.417134583,0.904778707,-0.113049085
8.5938,0,0,0,0,0,1,0,0,6.81,38.28,42.0404,33.7939,11.69999981,49.86,23,79.99,769.75,13.13,63.67,74.47,659.94,-0.284133162,1.016947148,-0.109414345,-0.765630917,0.028725011,0.334296618,0.724779739,0.091337978,0.203944929,-0.56881206,0.680727991,0.928139944,-0.114182645
8.4985,0,0,0,0,0,1,0,0,6.73,38.83,52.2074,32.3359,11.5,56.81,23.01,79.98,765.67,12.61,65.64,72.54,659.95,-0.334911863,1.189473953,0.751313984,-0.941562534,-0.255148021,0.959644016,0.727919707,0.089856626,0.155420118,-0.611490938,0.831243648,0.84306978,-0.114020708
7.7547,0,0,0,0,0,1,0,0,6.14,37.91,58.8101,30.9009,11.5,29.55,23,79.97,742.43,11.79,67.78,65.72,660.04,-0.709404786,0.90088366,1.310292142,-1.114718823,-0.255148021,-1.493157434,0.724779739,0.088375274,-0.120981011,-0.678792245,0.994747965,0.542459146,-0.112563274
7.588,0,0,0,0,0,1,0,0,6.01,37.62,54.6147,30.029,11.5,50,23.01,79.97,737.94,11.85,69.75,65.63,660.01,-0.791920176,0.809914981,0.95511366,-1.21992786,-0.255148021,0.346893544,0.727919707,0.088375274,-0.17438209,-0.673867759,1.145263622,0.538492143,-0.113049085
7.6776,0,0,0,0,0,1,0,0,6.08,38.1,53.3064,28.5459,11.30000019,47.86,23,79.97,741.98,12.35,74.39,67.8,660,-0.747488812,0.96048383,0.844354254,-1.398888204,-0.539021053,0.154340532,0.724779739,0.088375274,-0.126333012,-0.632830377,1.499777656,0.634140981,-0.113211022
7.5985,0,0,0,0,0,1,0,0,6.02,38.52,56.1961,29.491,11.30000019,51.97,23.01,79.98,737.7,11.59,83.32,66.86,660.01,-0.785572838,1.092231572,1.088993445,-1.284846386,-0.539021053,0.524150289,0.727919707,0.089856626,-0.17723649,-0.695207198,2.182064363,0.592707844,-0.113049085
8.3705,0,0,0,0,0,1,0,0,6.63,39.66,56.0483,30.4629,11.30000019,55.85,23,79.98,761.77,13.72,81.54,71.86,660.05,-0.39838524,1.449832587,1.076480841,-1.167570708,-0.539021053,0.873265095,0.724779739,0.089856626,0.109036107,-0.520387949,2.046065445,0.813096872,-0.112401336
8.7891,0,0,0,0,0,1,0,0,6.96,40.51,54.7818,30.0828,11.5,49.19,23,79.99,769.01,13.06,59.34,71.39,660.06,-0.188923097,1.716464923,0.969260183,-1.213436008,-0.255148021,0.274011329,0.724779739,0.091337978,0.19514386,-0.574557294,0.349899162,0.792380303,-0.112239399
8.3956,0,0,0,0,0,1,0,0,6.65,40.34,56.7955,29.5182,11.69999981,40.95,23.01,79.98,796.19,12.04,47.16,68.25,699.87,-0.385690565,1.663138456,1.139738066,-1.281564259,0.028725011,-0.467407744,0.727919707,0.089856626,0.518404733,-0.658273554,-0.580700176,0.653975994,0.532432451
8.4714,0,0,0,0,0,1,0,0,6.71,39.76,57.2632,28.8747,11.80000019,55.94,23,79.95,822.61,12.5,51.42,72.27,720.01,-0.347606539,1.481201097,1.179333093,-1.35921309,0.170662201,0.881363119,0.724779739,0.08541257,0.832626671,-0.620519162,-0.255219619,0.831168772,0.8585739
8.9907,0,0,0,0,0,1,0,0,7.12,39.41,56.7354,26.723,11.69999981,34.68,23,79.97,847.3,13.67,58.04,76.99,726.9,-0.087365694,1.371411312,1.134650058,-1.618850991,0.028725011,-1.031570073,0.724779739,0.088375274,1.126273137,-0.524491687,0.25057411,1.039216014,0.970148606
8.5155,0,0,0,0,0,1,0,0,6.75,39.38,57.635,26.2049,11.69999981,51.71,23,79.96,856.2,12.88,66.81,75.31,750.01,-0.322217188,1.362000759,1.210809319,-1.681368255,0.028725011,0.500755997,0.724779739,0.086893922,1.232123828,-0.589330751,0.920636195,0.965165301,1.344385392
8.9682,0,0,0,0,0,1,0,0,7.11,40.11,55.2518,26.8156,11.69999981,44.86,23,79.99,827.46,13.38,72.97,79.09,705.92,-0.093713032,1.590990882,1.009049926,-1.607677282,0.028725011,-0.115593597,0.724779739,0.091337978,0.890309351,-0.548293369,1.391284137,1.131779406,0.630404435
9.3748,0,0,0,0,0,1,0,0,7.43,40.69,57.6591,27.5169,11.60000038,45.72,23,79.98,796.41,13.75,78.21,79.59,663.46,0.109401774,1.772928241,1.212849602,-1.523053933,-0.113210831,-0.03821248,0.724779739,0.089856626,0.521021267,-0.517925706,1.791640502,1.153818309,-0.057180763
9.6385,0,0,0,0,0,1,0,0,7.64,40.9,56.004,32.556,11.60000038,49.47,23,80,786.64,14.38,83.11,82.03,644.41,0.242695865,1.838802112,1.072730446,-0.915003858,-0.113210831,0.299205181,0.724779739,0.09281933,0.404823374,-0.466218604,2.166019547,1.261368154,-0.365671061
4.1898,0,0,0,0,0,1,0,0,3.32,39.2,54.0657,23.7318,11.60000038,49.62,17.94,88.09,342.76,7.42,76.46,36.45,381.46,-2.499354009,1.305537441,0.908635854,-1.979788338,-0.113210831,0.312701888,-0.864044003,1.291233149,-4.874390617,-1.037458967,1.657933701,-0.747698223,-4.623808791
0.2349,0,0,0,0,0,0,1,0,0.17,33.46,42.575,100,11.60000038,54.49,2.84,71.05,560.31,0.65,27.83,1.04,264.92,-4.498765375,-0.495015038,-0.064155629,7.223221072,-0.113210831,0.750894957,-5.605395484,-1.232990767,-2.286995367,-1.593105124,-2.057587304,-2.308493318,-6.511024502
7.0716,0,0,0,0,0,0,1,0,5.13,37.12,65.9841,36.9283,11.39999962,47.05,24.96,77.01,650.82,20.31,29.59,33.94,650.51,-1.350485891,0.653072431,1.917636003,-0.387414141,-0.397085211,0.081458317,1.340213441,-0.350104937,-1.210529524,0.02048475,-1.923116464,-0.858333515,-0.266889391
7.8621,0,0,0,0,0,0,1,0,5.71,37.8,68.0866,34.9729,11.19999981,48.81,25.01,79.98,686.3,24.51,29.67,48.53,650,-0.982340306,0.866378299,2.095631607,-0.623365227,-0.680958243,0.239819673,1.35591328,0.089856626,-0.788553962,0.365198762,-1.917004153,-0.215238332,-0.275148186
7.8146,0,0,0,0,0,0,1,0,5.67,37.83,64.8792,34.2101,11.39999962,51.29,25,56.59,686.04,25.98,44.73,48.28,649.96,-1.007729656,0.875788852,1.824096244,-0.71540956,-0.397085211,0.462965219,1.352773312,-3.375025851,-0.791646229,0.485848666,-0.766361621,-0.226257783,-0.275795935
8.45,0,0,0,0,0,0,1,0,6.13,37.46,48.9597,36.3389,11.39999962,49.14,25,29.86,694.17,25.2,49.08,47.52,650.1,-0.715752124,0.759725365,0.476366861,-0.45853492,-0.397085211,0.269512427,1.352773312,-7.334679917,-0.694953407,0.42183035,-0.434004714,-0.259756915,-0.273528815
9.0923,0,0,0,0,0,0,1,0,6.6,37.68,46.5999,36.4559,11.39999962,46.77,25,29.57,705.55,24.3,46.18,47.88,650.03,-0.417427253,0.828736087,0.276588489,-0.44441695,-0.397085211,0.056264465,1.352773312,-7.377639127,-0.559607243,0.347963062,-0.655575985,-0.243888905,-0.274662375
9.3483,0,0,0,0,0,0,1,0,6.78,38.25,50.0366,37.1098,11.80000019,48.49,25.02,29.53,713.14,23.26,56,50.14,649.98,-0.303175175,1.007536595,0.567536168,-0.365513189,0.170662201,0.211026699,1.359053248,-7.383564535,-0.469336823,0.262605306,0.094710181,-0.144273065,-0.275472061
9.5197,0,0,0,0,0,0,1,0,6.91,38.32,58.2208,36.5158,11.80000019,52.34,25.01,29.69,720.06,22.93,61.81,50.61,650.01,-0.220659785,1.029494552,1.260402577,-0.437189033,0.170662201,0.557442164,1.35591328,-7.359862902,-0.387034938,0.235520634,0.538616762,-0.123556496,-0.274986249
9.6793,0,0,0,0,0,0,1,0,7.02,38.36,52.9367,36.3021,11.80000019,47.26,25,35.53,726.72,23.13,65.96,52.22,649.95,-0.150839071,1.042041956,0.813055812,-0.462975443,0.170662201,0.100353706,1.352773312,-6.494753297,-0.30782532,0.251935587,0.855692892,-0.052591229,-0.275957872
9.5952,0,0,0,0,0,0,1,0,6.96,38.57,41.1179,36.5403,11.89999962,35.05,25,49.44,726.79,23.25,69.29,52.02,649.99,-0.188923097,1.107915827,-0.187512298,-0.434232706,0.312598043,-0.998278198,1.352773312,-4.434192576,-0.306992786,0.261784559,1.110117834,-0.06140679,-0.275310124
9.5698,0,0,0,0,0,0,1,0,6.94,38.57,47.5387,36.9054,11.89999962,19.94,25,64.82,728.77,23.3,70.31,52.03,650.06,-0.201617772,1.107915827,0.356066384,-0.390177402,0.312598043,-2.357846426,1.352773312,-2.155873103,-0.283443981,0.265888297,1.188049798,-0.060966012,-0.274176563
9.6853,0,0,0,0,0,0,1,0,7.03,38.69,67.6219,37.4489,11.5,50.78,25.01,78.4,731.11,22.75,54.61,51.09,650,-0.144491733,1.145558039,2.056290557,-0.324595212,-0.255148021,0.417076418,1.35591328,-0.144197,-0.255613575,0.220747176,-0.011491221,-0.10239915,-0.275148186
9.4433,0,0,0,0,0,0,1,0,6.85,38.95,54.26,36.9457,11.60000038,48.55,25,79.99,726.32,21.97,44.73,49.36,649.98,-0.258743811,1.227116165,0.925085103,-0.385314546,-0.113210831,0.216425382,1.352773312,0.091337978,-0.312582654,0.15672886,-0.766361621,-0.178653753,-0.275472061
9.3086,0,0,0,0,0,0,1,0,6.76,38.2,51.1537,36.8514,11.60000038,51.42,24.99,79.99,725.76,21.89,53.19,49.76,649.97,-0.31586985,0.99185234,0.662108767,-0.396693388,-0.113210831,0.474662365,1.349633345,0.091337978,-0.319242923,0.150162879,-0.11998474,-0.161022631,-0.275633998
9.0766,0,0,0,0,0,0,1,0,6.59,37.21,50.5212,36.7547,11.69999981,49.45,24.99,79.98,724.12,21.75,58.85,50.06,649.99,-0.423774591,0.68130409,0.608561932,-0.408361829,0.028725011,0.29740562,1.349633345,0.089856626,-0.338747994,0.138672412,0.312461258,-0.147799289,-0.275310124
9.0514,0,0,0,0,0,0,1,0,6.57,38.25,46.1758,37.364,11.69999981,45.4,25,79.99,723.67,21.58,62.74,48.35,650.02,-0.436469266,1.007536595,0.240684596,-0.334839789,0.028725011,-0.067005453,1.352773312,0.091337978,-0.344099995,0.124719702,0.609672377,-0.223172337,-0.274824312
9.213,0,0,0,0,0,0,1,0,6.69,38.26,50.5953,36.8569,11.69999981,48.56,25,79.98,730.98,22.41,61.33,49.61,649.97,-0.360301214,1.010673446,0.614835166,-0.396029723,0.028725011,0.217325162,1.352773312,0.089856626,-0.257159709,0.192841756,0.501942897,-0.167634302,-0.275633998
9.3099,0,0,0,0,0,0,1,0,6.76,37.96,59.2243,37.1872,11.60000038,48.91,24.98,74.41,735.07,22.2,64.38,50.68,649.98,-0.31586985,0.916567916,1.345357911,-0.356173609,-0.113210831,0.248817477,1.346493377,-0.735256474,-0.208515964,0.175606056,0.734974751,-0.12047105,-0.275472061
9.2299,0,0,0,0,0,0,1,0,6.7,37.82,69.4691,37.0804,11.60000038,49.06,25.01,79.37,732.52,21.6,68.66,50.03,649.89,-0.353953876,0.872652001,2.212672712,-0.369060781,-0.113210831,0.262314184,1.35591328,-0.00050585,-0.238843971,0.126361197,1.061983385,-0.149121623,-0.276929495
9.1393,0,0,0,0,0,0,1,0,6.63,38.57,64.8986,36.8668,11.69999981,49.98,24.97,80,730.16,21.97,67.66,48.71,650.09,-0.39838524,1.107915827,1.825738629,-0.394835125,0.028725011,0.345093983,1.343353409,0.09281933,-0.266912244,0.15672886,0.985579499,-0.207304327,-0.273690752
9.0606,0,0,0,0,0,0,1,0,6.58,38.13,50.0663,36.5397,11.5,48.01,25.01,80,724.5,20.77,71.88,46.31,649.94,-0.430121928,0.969894383,0.570050541,-0.434305106,-0.255148021,0.167837239,1.35591328,0.09281933,-0.334228526,0.058239142,1.3080039,-0.31309106,-0.276119809
9.1947,0,0,0,0,0,0,1,0,6.67,38.48,55.8442,36.6725,11.5,49.66,25,80,728.51,19.72,82.18,47.19,650.02,-0.372995889,1.079684168,1.059201934,-0.418280607,-0.255148021,0.316301009,1.352773312,0.09281933,-0.286536248,-0.027939361,2.094963932,-0.274302591,-0.274824312
8.9709,0,0,0,0,0,0,1,0,6.51,38.57,56.4336,37.195,11.60000038,48,24.99,76.31,723.92,19.34,69.44,46.27,650.03,-0.474553292,1.107915827,1.109099964,-0.355232412,-0.113210831,0.166937458,1.349633345,-0.453799582,-0.341126661,-0.059127771,1.121578417,-0.314854172,-0.274662375
7.6907,0,0,0,0,0,0,1,0,5.58,38.19,60.1255,36.6023,11.5,49.74,24.99,75.66,696.64,18.34,40.69,43.05,650.01,-1.064855696,0.988715489,1.421652626,-0.426751389,-0.255148021,0.323499253,1.349633345,-0.550087466,-0.665576867,-0.141202536,-1.075033322,-0.456784706,-0.274986249
7.8853,0,0,0,0,0,0,1,0,5.72,37.18,57.9779,36.7886,11.39999962,48.91,25,79.99,701.38,18.47,42.67,42.8,649.91,-0.975992968,0.671893537,1.2398389,-0.404271238,-0.397085211,0.248817477,1.352773312,0.091337978,-0.609202455,-0.130532817,-0.923753627,-0.467804158,-0.276605621
7.2666,0,0,0,0,0,0,1,0,5.27,35.54,55.3484,36.8682,11.60000038,48.02,25,79.98,684.63,17.66,44.72,37.79,649.97,-1.261623163,0.157449971,1.017227988,-0.394666192,-0.113210831,0.168737019,1.352773312,0.089856626,-0.808415833,-0.197013376,-0.76712566,-0.688633963,-0.275633998
7.6026,0,0,0,0,0,0,1,0,5.52,34.59,53.1479,36.8116,11.5,50.43,25,79.98,693.47,17.81,46.95,38.2,650.05,-1.102939722,-0.140550874,0.830935799,-0.401495911,-0.255148021,0.385584102,1.352773312,0.089856626,-0.703278743,-0.184702161,-0.596744992,-0.670562063,-0.274338501
8.8628,0,0,0,0,0,0,1,0,6.43,38.36,50.4081,37.3894,11.69999981,49.64,25.01,72.6,729.89,21.41,36.27,43.1,650.12,-0.525331994,1.042041956,0.598986996,-0.331774863,0.028725011,0.314501449,1.35591328,-1.003381197,-0.270123445,0.110766992,-1.412738501,-0.454580816,-0.27320494
9.0988,0,0,0,0,0,0,1,0,6.6,38.25,57.7775,37.2146,11.80000019,47.76,25.01,68.26,725.18,19.07,48,46.61,650.05,-0.417427253,1.007536595,1.222873231,-0.35286735,0.170662201,0.145342728,1.35591328,-1.646287993,-0.326141057,-0.081287958,-0.516520911,-0.299867718,-0.274338501
9.4809,0,0,0,0,0,0,1,0,6.88,37.27,57.2344,37.4631,11.69999981,49.29,24.99,77.36,720.35,19.85,55.65,53.03,650.04,-0.239701798,0.700125196,1.176894913,-0.322881749,0.028725011,0.283009134,1.349633345,-0.298257615,-0.38358587,-0.017269641,0.067968821,-0.016888207,-0.274500438
9.5607,0,0,0,0,0,0,1,0,6.94,36.97,55.8932,37.3748,11.89999962,49.69,25,74.16,722.86,20.08,57.9,53.14,649.99,-0.201617772,0.606019666,1.063350226,-0.333536592,0.312598043,0.319000351,1.352773312,-0.772290275,-0.353733597,0.001607555,0.239877566,-0.012039648,-0.275310124
9.3326,0,0,0,0,0,0,1,0,6.77,33.85,54.4868,36.9458,11.5,48.81,25.01,79.3,722.48,20.1,65.95,54.63,650.03,-0.309522513,-0.372677849,0.94428577,-0.385302479,-0.255148021,0.239819673,1.35591328,-0.010875315,-0.358253065,0.00324905,0.854928853,0.053636282,-0.274662375
9.5457,0,0,0,0,0,0,1,0,6.93,34.12,50.7763,37.4057,11.60000038,49.96,24.99,80,729.1,20.44,69.13,56.18,649.96,-0.20796511,-0.287982872,0.63015845,-0.329808,-0.113210831,0.343294422,1.349633345,0.09281933,-0.27951918,0.03115447,1.097893212,0.121956881,-0.275795935
9.6837,0,0,0,0,0,0,1,0,7.03,34.62,52.3417,37.7796,11.5,47.13,25,80,733.69,20.63,71.3,56.85,649.98,-0.144491733,-0.131140321,0.762683691,-0.284690832,-0.255148021,0.088656561,1.352773312,0.09281933,-0.224928768,0.046748675,1.263689646,0.15148901,-0.275472061
9.3148,0,0,0,0,0,0,1,0,6.76,33.32,60.5966,37.7244,11.5,49.04,24.99,79.99,726.6,20.86,51.53,55.14,649.88,-0.31586985,-0.538930953,1.461535494,-0.291351617,-0.255148021,0.260514623,1.349633345,0.091337978,-0.30925252,0.065625871,-0.246815192,0.076115963,-0.277091432
8.0194,0,0,0,0,0,0,1,0,5.82,33.28,60.7142,37.5823,11.39999962,47.13,25,79.99,703.65,19.56,42.41,52.44,650.1,-0.912519591,-0.551478357,1.471491396,-0.308498313,-0.397085211,0.088656561,1.352773312,0.091337978,-0.582204582,-0.041071323,-0.943618638,-0.042894112,-0.273528815
7.4973,0,0,0,0,0,0,1,0,5.44,31.55,57.1304,37.0806,11.39999962,49.31,25,80,692.49,19.42,38.08,47.37,649.95,-1.153718423,-1.094153581,1.168090374,-0.369036648,-0.397085211,0.284808694,1.352773312,0.09281933,-0.714934212,-0.05256179,-1.274447466,-0.266368586,-0.275957872
7.5531,0,0,0,0,0,0,1,0,5.48,32.46,58.3041,36.9896,11.5,49.32,25,80,697.21,20.71,43.62,48.09,650.02,-1.128329072,-0.808700139,1.267454674,-0.380017291,-0.255148021,0.285708475,1.352773312,0.09281933,-0.658797666,0.053314656,-0.851169935,-0.234632566,-0.274824312
7.7767,0,0,0,0,0,0,1,0,5.64,34.58,51.8024,37.1343,11.39999962,49.83,25.02,80,698.39,20.4,46.88,44.28,649.96,-1.026771669,-0.143687725,0.717027078,-0.362556862,-0.397085211,0.331597277,1.359053248,0.09281933,-0.644763529,0.027871479,-0.602093264,-0.402569005,-0.275795935
8.0803,0,0,0,0,0,0,1,0,5.86,33.53,45.7969,37.3337,11.5,49.53,25.03,79.99,708.67,20.6,50.19,45.84,649.56,-0.887130241,-0.473057081,0.20860729,-0.338495981,-0.255148021,0.304603864,1.362193216,0.091337978,-0.522500035,0.044286432,-0.3491964,-0.333807629,-0.282273422
7.3668,0,0,0,0,0,0,1,0,5.35,3.44E+01,47.4379,36.9667,11.5,48.56,25,79.98,710.88,20.11,52.22,43.89,665.04,-1.210844462,-0.197014193,0.347532754,-0.382780551,-0.255148021,0.217325162,1.352773312,0.089856626,-0.496215762,0.004069798,-0.19409651,-0.41975935,-0.031594692
6.9,0,0,0,0,0,0,1,0,5.01,34.11,60.7176,37.0257,11.5,48.63,25,79.99,703.19,19.37,43.48,40.41,669.96,-1.426653943,-0.291119723,1.471779236,-0.375661234,-0.255148021,0.223623625,1.352773312,0.091337978,-0.587675516,-0.056665528,-0.861866479,-0.573150113,0.048078393
6.7759,0,0,0,0,0,0,1,0,4.92,35.06,55.5376,37.0916,11.60000038,49.33,25.01,79.98,700,19,37.8,38.58,670.02,-1.483779982,0.006881123,1.033245476,-0.367709318,-0.113210831,0.286608255,1.35591328,0.089856626,-0.625615258,-0.087033191,-1.295840555,-0.653812497,0.049050016
6.7405,0,0,0,0,0,0,1,0,4.89,33.96,56.0852,36.4421,11.30000019,48.69,25.02,79.98,698.66,18.81,49.49,37.81,669.94,-1.502821995,-0.338172488,1.079604759,-0.446082147,-0.539021053,0.229022308,1.359053248,0.089856626,-0.641552329,-0.102627397,-0.40267912,-0.687752407,0.047754519
6.7838,0,0,0,0,0,0,1,0,4.92,33.02,58.2435,37.5503,11.30000019,49.21,25.02,79.97,700.34,18.6,53.53,38.53,670.06,-1.483779982,-0.633036483,1.262324337,-0.312359638,-0.539021053,0.27581089,1.359053248,0.088375274,-0.621571524,-0.119863097,-0.094007419,-0.656016387,0.049697765
6.627,0,0,0,0,0,0,1,0,4.81,32.52,65.0125,37.1413,11.10000038,46.35,25.01,79.96,697.45,18.3,54.89,37.63,669.94,-1.553600696,-0.789879033,1.835381292,-0.361712197,-0.822894085,0.018473687,1.35591328,0.086893922,-0.655943265,-0.144485527,0.009901867,-0.695686412,0.047754519
6.465,0,0,0,0,0,0,1,0,4.69,33.09,60.1246,36.9776,11.19999981,45.76,25.02,79.93,693.91,17.79,58.57,36.11,670.03,-1.629768748,-0.611078526,1.421576433,-0.381465288,-0.680958243,-0.034613358,1.359053248,0.082449865,-0.698045675,-0.186343657,0.29106817,-0.762684677,0.049211953
6.4181,0,0,0,0,0,0,1,0,4.66,33.3,58.7601,37.1008,11.19999981,45.94,25.02,79.94,692.26,17.54,60.89,35.94,669.98,-1.648810761,-0.545204655,1.306059191,-0.366599187,-0.680958243,-0.01841731,1.359053248,0.083931217,-0.717669679,-0.206862348,0.468325187,-0.770177904,0.048402268
6.3826,0,0,0,0,0,0,1,0,4.63,31.38,58.6169,36.2933,11.19999981,47.28,25.02,76.17,690.51,17.5,50.54,35.95,668.15,-1.667852774,-1.147480048,1.293936018,-0.464037308,-0.680958243,0.102153267,1.359053248,-0.474538511,-0.738483017,-0.210145338,-0.32245504,-0.769737126,0.018767766
6.6625,0,0,0,0,0,0,1,0,4.84,31.73,56.9218,36.879,11.10000038,48.45,25.01,68.74,679.4,17.96,39.53,35.91,649.97,-1.534558683,-1.037690263,1.150430501,-0.393362995,-0.822894085,0.207427578,1.35591328,-1.575183094,-0.87061798,-0.172390947,-1.163661831,-0.771500238,-0.275633998
6.8644,0,0,0,0,0,0,1,0,4.98,33.42,55.9758,37.4873,11.19999981,49.38,25.03,77.22,687.34,18.69,37.38,35.19,651.78,-1.445695956,-0.507562443,1.070343061,-0.319961622,-0.680958243,0.291107157,1.362193216,-0.318996544,-0.776184892,-0.112476368,-1.327930187,-0.803236258,-0.246323371
7.0495,0,0,0,0,0,0,1,0,5.12,34.85,57.1941,37.8163,11.19999981,49.01,25.01,73.11,697.62,19.19,39.43,40.61,649.92,-1.356833228,-0.058992748,1.173483154,-0.280262375,-0.680958243,0.257815282,1.35591328,-0.927832242,-0.653921398,-0.071438986,-1.17130222,-0.564334552,-0.276443684
7.3662,0,0,0,0,0,0,1,0,5.35,35.76,54.4234,36.6332,11.19999981,47.94,24.98,70.7,702.49,18.24,40.53,39.43,650.06,-1.210844462,0.226460694,0.938918388,-0.423022797,-0.680958243,0.161538776,1.346493377,-1.284838089,-0.596000852,-0.149410012,-1.087257944,-0.616346362,-0.274176563
7.327,0,0,0,0,0,0,1,0,5.32,35.39,57.795,36.5983,11.30000019,49.31,25,79.54,702.71,18.59,43.77,41.87,650,-1.229886475,0.110397206,1.224354764,-0.427234055,-0.539021053,0.284808694,1.352773312,0.024677135,-0.593384318,-0.120683845,-0.839709352,-0.508796517,-0.275148186
7.1999,0,0,0,0,0,0,1,0,5.23,34.5,57.1666,36.6615,11.30000019,49.23,24.97,79.98,702.15,18.5,46.45,41.16,649.99,-1.287012514,-0.168782534,1.171155031,-0.419607938,-0.539021053,0.277610451,1.343353409,0.089856626,-0.600044586,-0.128070574,-0.634946936,-0.540091759,-0.275310124
6.9282,0,0,0,0,0,0,1,0,5.03,33.4,56.7959,36.7177,11.30000019,48.66,25,79.98,696.54,18.09,50.38,39.72,649.98,-1.413959267,-0.513836145,1.13977193,-0.412826486,-0.539021053,0.226322967,1.352773312,0.089856626,-0.666766201,-0.161721227,-0.334679661,-0.603563799,-0.275472061
6.7981,0,0,0,0,0,0,1,0,4.93,32.91,51.6768,38.1747,11.19999981,49.13,24.99,79.97,695.65,18.34,50.24,38.7,650.02,-1.477432644,-0.667541844,0.706393904,-0.237015536,-0.680958243,0.268612647,1.349633345,0.088375274,-0.67735127,-0.141202536,-0.345376206,-0.64852316,-0.274824312
8.0321,0,0,0,0,0,0,1,0,5.83,35.32,37.1884,37.1589,11.5,48.32,25.02,79.97,735.05,19.28,53.61,42.03,650.14,-0.906172254,0.088439249,-0.520179945,-0.359588469,-0.255148021,0.195730432,1.359053248,0.088375274,-0.208753831,-0.064052257,-0.087895108,-0.501744068,-0.272881066
8.994,0,0,0,0,0,0,1,0,6.53,36.36,44.8853,36.5151,11.60000038,49.02,24.97,79.98,755.5,19.59,61.29,48.8,649.96,-0.461858617,0.414671754,0.131432121,-0.437273499,-0.113210831,0.258715062,1.343353409,0.089856626,0.034464891,-0.03860908,0.498886741,-0.203337324,-0.275795935
8.2872,0,0,0,0,0,0,1,0,6.01,35.15,54.6784,36.4104,11.60000038,48.71,24.95,79.98,727.52,18.98,64.91,45.77,650,-0.791920176,0.035112782,0.96050644,-0.449907272,-0.113210831,0.230821869,1.337073473,0.089856626,-0.298310651,-0.088674687,0.775468811,-0.336893075,-0.275148186
8.5354,0,0,0,0,0,0,1,0,6.19,34.95,52.942,36.5592,11.60000038,48.12,25.02,79.97,737.6,19.38,66.95,48.12,650.04,-0.677668098,-0.027624238,0.813504505,-0.431952111,-0.113210831,0.177734823,1.359053248,0.088375274,-0.178425824,-0.055844781,0.931332739,-0.233310232,-0.274500438
8.6697,0,0,0,0,0,0,1,0,6.29,34.87,54.1583,36.498,11.5,49.73,25.01,79.97,744.01,19.38,72.57,50.32,649.92,-0.614194721,-0.052719046,0.91647528,-0.439336895,-0.255148021,0.322599472,1.35591328,0.088375274,-0.10218954,-0.055844781,1.360722582,-0.13633906,-0.276443684
