DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH
12.0911,4.94,31.71,55.557,38.6251,11.5
13.9665,5.71,32.49,55.4898,38.5565,11.60000038
15.6737,6.41,33.75,58.871,38.1453,11.80000019
16.6912,6.82,34.38,55.888,37.6655,11.80000019
14.9446,6.11,33.8,50.0965,37.7217,11.80000019
13.8096,5.64,33.12,47.8716,38.2415,11.80000019
13.635,5.57,32.92,47.9069,38.2796,11.89999962
13.6475,5.58,33.01,47.2053,38.4226,11.89999962
13.5978,5.56,32.37,45.9896,38.4831,12.10000038
14.6251,5.98,32.89,49.6306,38.4329,12
15.6354,6.39,35.09,49.7526,38.2793,11.89999962
11.7402,4.8,36.52,54.5137,38.889,12
11.3946,4.66,36.3,53.6969,38.5915,12
11.3007,4.62,35.88,49.9173,38.7893,11.80000019
11.3765,4.65,35.46,55.7877,38.4567,11.69999981
10.5143,4.3,34.26,47.8984,38.5257,11.69999981
17.6901,7.23,35.3,43.0497,38.3246,11.60000038
13.8178,5.65,35.91,53.5085,38.4362,11.60000038
11.9456,4.88,35.51,52.9856,38.6546,11.60000038
12.5337,5.12,36.26,51.4915,38.5911,11.60000038
12.5304,5.12,35.64,53.2336,38.6739,11.80000019
12.3737,5.06,35.57,57.4173,38.8692,12
12.7715,5.22,35.87,56.7653,38.3316,12
13.4924,5.51,36.52,55.3234,38.721,11.80000019
13.0376,5.33,38.42,52.5198,39.016,11.80000019
13.4347,5.49,37.96,55.5554,38.9874,11.80000019
12.0272,4.92,38.13,51.5928,38.7855,11.89999962
12.205,4.99,38.39,55.4859,38.7746,11.89999962
12.133,4.96,38.06,54.2482,37.9644,12.10000038
11.8767,4.85,37.54,55.4521,38.1997,11.89999962
11.845,4.84,38.63,57.5951,38.5821,11.69999981
11.8961,4.86,39,56.353,39.2315,11.60000038
11.937,4.88,38.53,56.9453,39.2303,11.19999981
12.1762,4.98,39.41,57.4529,38.2017,11.5
12.2409,5,39.46,57.6037,38.483,11.19999981
12.3919,5.06,39.39,55.3887,38.8624,11.80000019
12.498,5.11,41.39,56.3334,39.364,11.80000019
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
1.5612,0.87,29.08,0.2652,1.0817,11.80000019
0.7081,0.4,28.91,2.6524,18.3559,11.80000019
0.8099,0.45,27.97,6.7501,18.8819,11.80000019
,,,,,
,,,,,
,,,,,
7.5425,4.22,42.09,47.1691,19.1655,11.80000019
9.9034,5.54,43.76,49.74,20.2295,11.80000019
10.6543,5.96,43.39,44.0032,30.5126,11.80000019
10.7257,6,38.33,38.4678,36.5193,10.19999981
8.5355,4.78,32.82,44.7616,36.0461,10.10000038
8.4618,4.74,36.37,61.2483,36.6604,9.899999619
8.4268,4.72,32.08,66.8212,36.1183,11.30000019
8.4947,4.76,32.01,63.1516,36.4199,11.39999962
8.6691,4.85,28.74,63.0808,36.8527,11.60000038
8.4686,4.74,28.51,67.1167,37.1101,11.30000019
8.3855,4.69,29.33,64.2233,38.1605,11.19999981
8.8651,4.96,30.01,57.1396,37.7866,11.19999981
9.5078,5.32,30.82,58.2926,37.1222,11.10000038
10.013,5.61,30.87,58.58,37.4794,11.10000038
10.2232,5.72,32.73,57.3698,37.2586,11.5
10.1929,5.71,34.1,59.0675,37.2955,11.19999981
11.2758,6.31,35.08,58.5118,37.0547,11.19999981
12.2134,6.84,35.25,57.7653,37.5794,11.5
12.2332,6.85,35.43,57.9756,37.2397,9.199999809
13.7649,7.71,36.89,56.3483,37.2224,9.199999809
16.8828,9.45,35.85,55.4694,37.4638,9.300000191
17.686,9.9,36.34,55.7289,37.4292,11.19999981
17.245,9.65,34.93,53.1885,37.4784,9.600000381
16.6509,9.32,33.45,50.0451,37.4812,9.699999809
16.1691,9.05,34.24,53.0044,37.385,9.600000381
16.0821,9,33.54,53.9784,37.5613,9.199999809
16.3595,9.16,33.53,51.6009,37.392,9.800000191
16.2998,9.12,34.01,54.5158,37.3891,11.39999962
17.0857,9.56,34.06,53.0905,37.2317,9.800000191
17.4089,9.75,34.57,54.4086,37.2481,9.899999619
17.2564,9.66,35.15,51.0653,37.2129,9.600000381
17.4032,9.74,34.91,54.1288,37.4697,9.699999809
17.2446,9.65,34.91,46.8624,37.2513,10
16.994,9.51,34.68,52.1944,37.3059,10.39999962
17.7182,9.92,35.27,43.5068,37.253,10.39999962
17.3163,9.69,36.69,37.1511,37.3967,11.30000019
17.4238,9.75,37.19,53.5616,37.4425,11.19999981
18.037,10.1,37.86,47.7121,37.3269,10.80000019
17.5182,9.81,37.33,40.8082,37.3225,11.10000038
17.6344,9.87,37.52,39.0556,37.4266,11.39999962
17.3177,9.69,37.62,51.2148,37.7372,11.19999981
16.861,9.44,37.82,49.9184,37.7266,10.80000019
15.778,8.83,36.74,47.0703,37.4829,10.5
15.3049,8.57,35.85,45.0114,37.4845,11.19999981
14.6959,8.23,35.81,47.8681,37.8715,11.60000038
14.0232,7.85,35.03,47.714,37.6071,11.60000038
14.1571,7.92,35.81,47.7864,37.6114,11.60000038
15.6496,8.76,36.89,47.1952,37.6645,11.30000019
16.1232,9.03,37.04,46.9811,37.5908,11.39999962
15.6473,8.76,36.5,50.0996,37.7945,11
14.6332,8.19,35.32,53.3409,38.1642,10.69999981
14.5936,8.17,33.61,52.7625,37.8955,10.69999981
14.2776,7.99,33.4,58.8059,37.6893,10.69999981
14.5683,8.16,33.66,61.3343,37.5368,10.69999981
14.6323,8.19,34.64,60.3658,37.384,12
14.7913,8.28,34.13,56.6126,37.2264,12
14.9868,8.39,34.62,61.4437,37.3197,12
15.3765,8.61,35.68,60.5688,37.2003,12
15.3143,8.57,35.93,58.0135,36.7322,11.39999962
16.0032,8.96,35.79,61.4575,36.6272,10.89999962
16.335,9.14,34.2,59.2578,37.1465,11.69999981
15.7753,8.83,34.41,57.5343,36.8754,11.39999962
16.0815,9,35.96,57.5921,37.0986,11.30000019
15.9749,8.94,36.83,58.7607,37.0141,11.39999962
15.4988,8.68,34.66,62.3043,37.1833,12.89999962
15.6638,8.77,35.69,57.7437,36.7954,11.19999981
16.0445,8.98,35.47,60.7418,36.9916,10.30000019
15.9426,8.92,35.43,62.3462,37.054,9.899999619
15.5531,8.71,35.29,60.8985,37.0587,10.60000038
15.8356,8.86,35.93,60.8838,37.0843,10.5
15.9594,8.93,36.36,56.012,37.378,11.69999981
16.01,8.96,36.39,51.9096,37.3367,11.80000019
16.1164,9.02,36.98,58.3915,37.1845,9.899999619
15.8434,8.87,35.67,52.2659,37.0953,10.69999981
17.064,9.55,36.79,54.0506,37.2442,10.30000019
17.2727,9.67,34.86,56.2826,37.1936,11.19999981
17.638,9.87,36.01,50.2186,37.1582,11.5
17.5278,9.81,36.32,50.8669,37.2174,12.10000038
17.9357,10.04,37.7,50.7436,37.1389,12
18.368,10.28,38.07,45.6023,37.3759,11.69999981
18.4824,10.35,37.74,54.0312,37.2482,11.80000019
7.0143,3.93,32.86,49.5107,37.6481,11.80000019
