DepRate,KerFeed,KerTemp,WaterLev,BrineLev,WaterpH,WCBootLev,ECPdP,ECPLev,ReactorIP,ReactordP,ReactorCauLev,ClaydP,ClayOP
14.3852,9.98,39.83,40.7653,38.4702,11.69999981,56.90,20.00,85.00,803.90,26.06,46.83,71.52,650.21
13.5077,9.37,39.92,40.9309,35.9284,11.89999962,37.24,19.99,85.01,786.94,24.76,43.19,69.40,650.41
13.0333,9.04,38.19,36.9001,45.2391,11.89999962,67.23,19.98,84.73,773.27,23.44,47.71,66.67,647.98
12.94,8.98,38.39,37.7367,45.162,11.89999962,69.34,20.00,84.62,771.09,23.24,45.45,66.09,648.55
12.9026,8.95,38.31,39.2968,42.6482,11.89999962,69.42,20.01,84.65,773.04,23.00,42.90,65.16,652.77
12.8652,8.93,38.24,40.857,40.1343,11.89999962,69.50,20.01,84.67,774.99,22.76,40.36,64.22,657.00
12.8133,8.89,37.98,42.3989,38.1188,11.89999962,70.17,20.01,84.74,778.38,22.55,38.01,63.38,662.64
11.7103,8.12,36.35,41.2897,38.5407,11.89999962,41.72,19.99,85.00,761.65,20.95,38.78,58.25,669.93
10.5447,7.32,34.27,38.3619,38.1007,11.89999962,48.76,19.99,85.01,735.88,18.76,43.89,51.89,670.02
10.1659,7.05,33.81,35.828,37.7893,11.89999962,51.33,20.00,85.00,728.09,18.07,48.69,49.71,669.96
10.6433,7.38,35.31,39.7607,39.0187,11.60000038,49.07,20.01,85.01,739.19,18.58,52.40,51.85,670.06
11.6589,8.09,36.55,40.2412,38.2899,11.60000038,49.20,19.99,84.98,761.76,19.97,56.36,56.45,669.99
11.9232,8.27,36.86,35.0545,38.3883,11.60000038,48.83,20.01,85.00,769.71,20.46,42.75,58.40,670.04
12.5318,8.69,37.68,30.4867,39.3511,11.60000038,49.72,20.00,85.01,784.79,20.47,42.11,61.54,670.04
12.9091,8.96,37.48,25.4842,38.5939,11.60000038,36.23,20.00,84.98,793.80,21.20,46.14,64.02,669.99
13.3999,9.3,36.97,45.4274,39.4787,11.60000038,54.16,20.00,85.01,803.99,22.70,52.23,67.52,670.14
13.4437,9.33,37.94,40.0301,39.0345,11.60000038,35.03,20.00,84.99,806.48,22.59,44.41,67.34,669.95
13.6654,9.48,37.56,42.1249,38.8251,11.60000038,63.65,20.00,85.02,815.72,23.56,42.33,69.79,670.09
14.249,9.89,39.14,37.8227,39.0081,11.60000038,35.51,20.00,84.99,826.62,23.83,48.11,69.02,669.94
14.4531,10.03,39.44,30.6257,38.64,11.60000038,59.86,19.99,85.00,833.10,24.52,54.65,70.61,669.69
6.7985,4.72,37.62,39.9583,39.1457,11.60000038,49.56,20.00,85.00,650.89,13.18,48.06,33.17,653.30
6.7284,4.67,38.76,48.509,40.9916,11.60000038,49.82,20.01,85.00,636.55,13.22,41.40,33.34,638.99
6.6129,4.59,39.14,48.7411,40.9928,11.60000038,50.69,19.99,84.76,626.21,13.07,44.00,33.12,630.04
6.8231,4.73,38.52,48.8378,42.2653,11.60000038,44.76,20.00,84.99,632.23,13.52,45.79,36.00,629.97
9.4326,6.54,36.45,47.6328,39.2495,11.60000038,46.38,20.00,84.99,697.32,17.99,43.11,49.34,640.95
11.0139,7.64,34.7,42.8689,38.2786,11.60000038,67.36,20.00,85.00,743.58,31.47,44.71,60.35,649.98
10.8262,7.51,34.97,35.8783,37.8208,11.69999981,41.37,20.01,84.98,735.72,29.71,50.15,57.03,649.96
11.0555,7.67,35.39,40.4098,38.3205,11.69999981,49.84,20.00,84.97,740.40,29.37,41.46,57.91,650.07
10.9635,7.61,33.88,41.1356,37.8619,11.69999981,51.21,20.01,84.96,743.82,29.16,43.40,60.70,650.00
10.8167,7.5,35,36.2363,39.1633,11.69999981,52.76,20.00,84.96,741.37,28.93,46.83,59.09,649.98
10.6175,7.37,35.56,39.821,39.0583,11.69999981,47.27,20.00,84.95,736.14,28.21,52.69,56.79,650.00
10.4213,7.23,34.92,41.8205,38.2996,11.69999981,45.56,20.00,84.95,732.96,26.21,48.37,55.68,649.97
10.5329,7.31,33.34,38.7005,40.1001,11.39999962,45.57,20.00,84.93,738.91,25.67,45.56,57.93,650.03
10.5746,7.34,34.03,34.7794,42.3566,12.39999962,49.60,20.01,84.96,731.43,24.65,47.72,53.96,646.38
10.9656,7.61,34.34,41.8065,40.364,12.39999962,47.75,20.00,84.95,750.28,24.36,55.80,55.44,659.75
9.9491,6.9,34.39,36.5903,39.0569,12.39999962,49.13,19.99,85.43,745.97,22.57,49.49,50.73,677.54
9.1609,6.36,34.68,39.9397,39.8428,12.39999962,48.55,20.00,84.94,749.39,20.44,40.44,47.12,698.45
9.2826,6.44,37.94,40.2339,40.0697,10.89999962,49.11,20.00,84.93,743.72,20.24,41.95,47.23,690.01
8.513,5.91,37.02,39.0779,41.4257,11.5,48.16,19.99,85.92,728.87,19.46,44.16,44.16,690.00
7.4755,5.19,35.13,39.4895,42.1661,11.5,48.65,20.00,85.01,711.06,18.22,46.84,40.90,689.96
7.1899,4.99,36.6,38.6403,44.0991,11.5,49.09,20.00,85.00,703.85,18.47,48.84,36.96,690.02
6.9955,4.85,38.02,44.2665,41.675,11.10000038,49.14,19.95,84.99,698.76,19.19,43.67,35.30,689.93
6.7351,4.67,36.12,48.0263,42.1888,11.10000038,49.35,20.00,85.02,693.12,18.84,40.34,33.33,690.02
7.0548,4.89,36.29,48.679,40.6117,11.10000038,49.44,20.00,84.99,698.07,18.92,41.46,33.97,689.99
8.0202,5.56,38.5,48.1398,41.2576,11.10000038,48.85,20.01,85.00,716.07,19.51,46.20,37.44,690.06
8.6207,5.98,38.39,48.3366,42.1728,11.10000038,48.21,20.00,85.01,729.44,19.95,50.76,40.96,690.05
8.8862,6.17,40.92,48.6076,41.8198,11.10000038,48.26,20.00,84.99,736.33,20.54,52.80,42.81,689.94
8.7098,6.04,40.71,48.4957,43.2934,11.60000038,46.29,19.92,85.11,736.00,29.64,54.10,41.96,689.96
8.7111,6.04,41.3,48.7151,43.5766,11,45.35,19.79,85.07,736.25,29.85,55.22,42.42,689.14
8.5457,5.93,40.76,48.384,43.8475,11,48.14,19.99,85.00,732.80,29.44,47.65,41.58,690.05
8.5845,5.96,39.61,46.9845,43.9337,10.89999962,49.41,20.03,84.99,732.52,29.60,39.41,40.62,690.05
7.9261,5.5,37.15,47.0115,43.9946,11,47.52,19.94,85.01,721.24,29.41,41.56,39.47,689.99
7.2812,5.05,36.59,46.2184,43.185,10.89999962,49.14,12.43,84.99,708.55,28.39,42.63,36.24,689.98
7.2067,5,36.83,45.7088,43.2261,10.60000038,48.70,3.21,85.02,706.57,27.50,41.30,35.65,689.94
7.4559,5.17,37.81,45.5288,42.6894,10.80000019,48.55,2.01,84.99,711.09,27.54,39.71,36.76,689.96
7.655,5.31,38.85,45.2688,42.761,10.69999981,48.20,13.98,84.99,715.68,27.56,40.73,37.87,690.03
7.7103,5.35,36.2,45.6087,43.0233,10.80000019,48.83,20.00,85.00,716.93,26.06,38.20,39.20,689.98
8.5375,5.92,38.84,45.6665,42.4149,10.80000019,48.34,20.00,85.01,732.08,23.34,39.29,43.60,690.02
9.6524,6.7,42.27,44.282,42.5096,10.89999962,48.88,19.99,85.00,758.01,23.72,42.77,49.43,690.07
10.3364,7.17,43.63,40.8144,43.4341,10.80000019,46.70,11.89,85.00,768.46,23.63,48.95,48.84,689.99
10.8695,7.54,45.59,37.2365,38.5836,11,46.66,4.86,85.00,780.21,23.95,53.19,51.09,690.06
10.5202,7.3,43.49,34.9899,39.4339,11,47.83,4.55,85.00,771.92,23.96,55.55,51.84,689.94
10.0339,6.96,43.82,32.5838,41.8585,11.10000038,47.10,4.05,85.00,760.64,23.31,44.16,50.93,689.94
10.0045,6.94,43.87,29.4464,42.9834,11,50.42,4.02,85.00,758.37,22.81,39.82,49.40,689.96
9.7253,6.75,42.32,27.6473,43.7541,10.89999962,46.96,9.70,85.00,755.80,23.17,43.78,50.73,689.98
9.7929,6.79,40.52,29.2375,42.0363,11.10000038,48.21,15.11,85.00,758.40,23.91,47.00,51.87,690.00
9.5408,6.62,35.22,46.1675,40.7553,10.89999962,52.57,15.21,85.00,754.88,27.21,45.53,52.61,689.96
9.7574,6.77,35.62,41.7924,41.8961,11,44.32,15.28,84.98,759.98,27.79,46.26,54.01,690.01
9.8455,6.83,35.39,39.1039,41.6417,11,52.98,14.95,85.00,763.04,28.31,50.36,55.23,690.02
9.5818,6.65,32.06,37.8858,41.7873,11,48.27,12.50,84.98,759.23,27.53,57.44,57.17,690.09
9.5385,6.62,35.81,41.1193,40.5884,10.89999962,45.93,9.67,84.98,753.68,26.85,48.23,53.30,690.04
9.4374,6.55,35.23,41.8987,40.9715,11.60000038,50.41,7.54,85.00,752.56,26.52,41.50,53.23,689.98
9.575,6.64,35.38,39.6636,41.1725,11.10000038,45.61,11.02,85.00,757.53,26.85,44.42,54.60,690.02
9.4323,6.54,35.19,37.1894,41.2413,11.10000038,49.82,14.99,84.98,754.79,26.69,47.03,53.65,690.01
8.4988,5.9,33.22,36.0178,41.1946,11.19999981,47.89,12.07,84.96,735.14,25.25,47.82,49.53,689.96
7.6642,5.32,32.12,35.3909,40.2157,11.19999981,49.55,9.53,84.99,718.05,23.54,49.82,45.76,690.03
7.7647,5.39,32.66,33.9892,40.8226,11.19999981,46.89,9.77,85.00,719.26,23.48,52.29,45.44,689.96
8.3522,5.79,33.63,32.7729,40.1351,11.19999981,47.91,11.51,85.00,732.67,24.05,42.78,48.81,690.09
8.7031,6.04,33.71,39.6551,39.2498,10.69999981,50.40,34.77,84.99,740.78,24.84,35.56,51.07,690.04
8.6798,6.02,33.36,42.9635,40.3334,12,46.29,36.06,84.97,740.44,24.55,38.18,51.27,689.96
8.8229,6.12,33.89,41.0638,40.6443,11,48.62,20.00,84.96,742.27,24.07,42.51,50.56,690.03
8.8059,6.11,33.64,38.6159,41.4122,11,48.57,20.01,84.99,742.98,23.64,47.20,51.03,689.95
8.7144,6.05,32.13,37.1607,41.0223,11.60000038,49.15,20.00,84.99,742.69,23.12,50.24,51.82,690.06
8.7481,6.07,33.4,35.0962,40.7009,11,48.68,20.00,85.00,743.39,22.76,51.37,51.77,689.96
8.7362,6.06,31.45,33.8004,40.7407,11.19999981,51.46,20.00,84.99,744.19,22.63,54.46,52.07,690.03
11.3689,7.89,32.89,41.1404,38.4542,11.10000038,53.73,19.99,84.98,801.18,26.39,48.42,65.57,684.58
12.748,8.84,34.52,45.6399,40.1271,11.39999962,37.64,20.00,84.99,823.72,28.27,50.63,70.51,680.07
12.8271,8.9,35.37,41.9181,40.5798,11.19999981,60.24,19.99,84.93,822.96,28.32,50.13,70.39,680.08
13.1551,9.13,35.87,38.3233,40.9088,11.30000019,33.74,20.00,84.98,830.24,29.17,51.50,71.71,680.04
13.16,9.13,35.79,34.289,41.2423,12,60.41,20.00,84.98,828.69,29.16,61.52,70.55,680.11
10.2818,7.13,34.24,31.6128,41.4162,11.89999962,42.97,20.00,84.98,756.27,25.11,58.51,53.68,679.68
8.5286,5.92,32.38,36.3369,40.7308,11.60000038,49.43,20.00,84.99,713.30,22.14,43.43,44.58,680.00
8.7052,6.04,32.82,40.2005,40.3333,11.60000038,46.48,20.00,84.99,718.97,22.37,42.15,46.66,680.02
8.925,6.19,32.88,39.4245,39.8202,11.60000038,51.91,20.00,84.98,724.99,22.54,47.88,49.21,679.96
8.9561,6.21,33.27,38.2736,40.1963,11.60000038,45.45,20.00,84.98,729.56,28.28,40.03,50.40,680.06
8.9817,6.23,33.03,36.5787,40.4532,11.69999981,47.90,20.00,84.98,730.01,28.18,43.16,50.29,680.03
9.2433,6.41,33.21,35.3898,40.1332,11.69999981,49.10,20.00,84.98,736.66,27.61,47.99,52.89,680.01
9.5662,6.64,32.25,34.6998,40.1877,12.5,49.06,20.00,84.99,745.12,27.73,46.10,55.75,680.04
9.909,6.87,31.99,42.1281,40.28,11.69999981,47.83,20.00,85.00,754.22,28.20,45.97,58.44,679.94
9.811,6.81,32.93,46.4988,40.5111,12.60000038,48.68,20.00,84.99,750.76,27.43,50.17,56.81,680.03
9.4565,6.56,33.89,45.4543,40.3305,12.5,49.02,19.99,84.98,742.17,26.57,51.86,54.25,680.02
9.0607,6.29,34.86,47.7462,39.0723,11.60000038,48.78,20.01,84.99,732.87,25.68,44.31,51.53,679.99
8.9034,6.18,33.19,46.8041,38.8818,12.10000038,48.69,20.00,84.97,731.37,25.34,43.75,51.54,679.98
9.0102,6.25,33.96,45.0896,40.0485,11.69999981,47.88,20.00,85.00,735.49,25.51,48.26,52.47,680.04
10.2332,7.1,34.59,42.5143,40.6638,11.89999962,49.78,20.00,84.97,764.56,27.40,51.50,58.33,680.02
9.6055,6.66,35.06,39.1787,40.8107,12.19999981,48.78,20.00,84.98,748.86,26.39,48.17,53.82,680.02
9.6229,6.68,34.34,43.3317,41.0748,11.60000038,48.66,20.00,84.96,750.35,26.66,42.28,54.30,679.96
9.3828,6.51,33.27,45.585,40.8364,11.5,48.16,20.00,84.97,747.43,26.30,42.08,54.61,679.95
8.766,6.08,33.28,42.527,40.4797,11.60000038,51.20,19.99,84.97,737.51,31.49,44.69,51.31,680.08
8.8081,6.11,32.49,40.602,40.5952,12,50.45,20.00,85.00,739.14,31.90,48.27,51.73,680.04
8.9233,6.19,33.16,38.5908,40.641,11.69999981,48.61,20.00,85.00,742.01,31.57,52.03,52.40,680.03
8.8809,6.16,33.46,35.8681,40.6641,11.60000038,46.42,19.99,84.98,741.02,29.46,55.48,52.61,679.96
8.7434,6.07,33.46,33.197,40.2278,11.60000038,44.10,20.01,84.99,739.24,27.80,49.25,51.90,679.98
8.6964,6.03,33.16,30.8092,40.439,12,46.13,20.00,85.00,736.97,26.72,44.71,51.23,679.99
8.8027,6.11,33.27,28.9562,39.9973,12.10000038,49.18,20.01,84.97,738.54,26.46,49.64,51.42,679.93
9.1035,6.32,32.19,29.1752,39.7072,11.69999981,40.49,20.00,84.96,748.47,27.16,59.87,55.69,679.92
8.9312,6.2,32.48,27.0515,40.282,12,50.64,20.00,84.98,743.04,26.60,67.27,53.85,680.07
8.9989,6.24,31.35,26.1207,39.6864,12.10000038,52.51,20.00,85.00,746.91,27.06,51.39,55.51,680.06
9.0557,6.28,31.73,24.0019,40.8098,11.80000019,50.10,20.00,84.91,744.08,26.89,46.59,55.44,679.92
9.0187,6.26,31.97,45.2027,39.0807,11.69999981,38.63,20.00,84.95,744.40,31.22,46.54,55.18,679.98
9.1503,6.35,30.92,39.2012,40.1556,11.69999981,52.15,20.00,84.98,749.85,32.18,53.12,56.39,680.00
9.3593,6.49,31.89,34.5319,40.403,11.69999981,55.25,20.00,84.99,755.46,32.21,45.88,57.65,680.09
9.5167,6.6,32.47,30.5882,39.891,11.69999981,41.79,20.00,84.94,757.98,31.06,43.59,57.59,680.10
9.3018,6.45,32.71,27.535,40.2577,11.80000019,47.99,20.00,84.97,750.15,30.39,49.60,54.62,680.04
9.6113,6.67,33.59,25.9046,39.9185,11.80000019,48.21,20.00,84.98,759.56,30.44,54.21,57.97,680.02
9.4373,6.55,34.44,35.7734,39.2035,11.80000019,48.75,20.00,84.98,753.12,29.01,46.80,55.28,679.98
9.5932,6.66,35.3,39.0188,39.3307,11.80000019,49.44,20.00,84.99,758.30,28.85,44.29,57.23,679.99
8.6224,5.98,34.19,35.1543,40.0191,11.80000019,47.91,20.00,84.95,735.79,27.97,47.65,51.56,679.95
8.5285,5.92,36.42,32.4062,40.068,12.10000038,49.07,20.01,84.96,735.15,28.09,51.25,51.46,680.02
8.6096,5.97,39.59,28.6127,40.6665,12,49.84,20.00,84.98,733.10,27.60,51.97,49.31,679.97
8.8177,6.12,40.51,26.1639,40.8986,11.80000019,50.11,20.00,84.95,736.70,27.25,49.94,51.10,680.01
8.7688,6.08,40.37,24.5317,40.6425,11.69999981,47.90,20.00,84.86,734.83,25.52,54.03,50.91,679.98
8.7958,6.1,41.36,23.1851,40.3078,11.69999981,48.71,20.00,84.85,735.47,24.79,58.53,51.06,680.02
8.9113,6.18,40.91,26.8669,39.6929,10.80000019,45.51,20.00,84.88,738.24,25.38,47.22,51.76,680.05
8.8879,6.17,40.31,46.0409,40.2832,12,46.67,20.00,84.92,732.24,27.03,35.91,48.55,679.97
8.8525,6.14,38.79,43.7391,41.7172,12,48.23,20.00,84.94,729.18,25.24,43.03,47.36,680.02
9.1802,6.37,41.33,40.2628,42.5644,12.10000038,49.70,20.00,84.93,738.17,24.43,49.37,49.91,680.00
8.6392,5.99,37.93,39.5233,41.8604,11.60000038,46.74,20.01,85.01,731.31,23.83,57.02,50.59,679.96
8.9235,6.19,39.71,35.2835,41.0932,11.60000038,49.14,20.00,84.97,739.59,24.01,60.68,52.78,680.05
9.3777,6.51,41.58,29.3818,42.7934,11.60000038,48.47,20.00,85.00,746.68,23.73,52.15,52.31,680.05
9.7482,6.76,41.68,26.9048,42.7009,11.60000038,47.82,20.00,84.99,752.86,23.78,41.47,53.76,680.08
10.1092,7.01,43.09,23.7642,42.0343,11.60000038,48.88,20.00,84.99,762.55,23.96,45.00,56.03,680.07
10.1799,7.06,43.65,27.7168,42.2222,11.60000038,47.88,20.00,85.00,762.72,23.96,48.83,55.55,679.98
10.413,7.22,42.09,34.014,42.7535,11.80000019,48.57,20.00,84.99,767.87,24.27,49.68,56.68,679.95
11.337,7.87,36.67,31.2318,41.3562,12,49.00,20.01,85.00,777.96,26.37,54.70,64.90,660.67
10.6732,7.41,35.71,30.5122,39.0195,11.69999981,51.88,20.00,85.00,755.79,27.27,64.41,64.55,652.82
10.9,7.56,38.25,27.3641,42.583,11.60000038,47.65,20.00,85.01,765.22,25.23,47.31,58.09,669.75
11.1202,7.72,38.93,35.6087,39.897,12.10000038,47.86,20.00,84.99,774.97,24.47,42.29,61.54,670.20
11.3611,7.88,39.36,39.7611,40.313,11.5,49.69,20.00,85.01,780.64,24.75,46.36,63.14,670.02
11.2333,7.79,39.01,37.5843,41.8284,11.5,47.72,20.00,85.00,778.19,24.51,50.09,63.34,669.99
11.0207,7.65,38.37,32.9017,42.2035,11.5,44.14,20.00,84.99,772.84,24.17,57.08,63.06,669.96
10.4875,7.28,37.88,28.8868,41.7486,11.60000038,47.95,19.99,85.00,761.92,24.19,60.17,61.56,670.24
10.0331,6.96,35.62,30.8839,40.978,11.69999981,65.62,20.00,85.01,752.15,23.97,65.25,60.95,669.93
9.8523,6.84,35.58,31.5381,40.5628,11.60000038,28.97,19.99,84.99,747.92,23.87,42.64,59.74,670.03
9.5809,6.65,34.13,25.9246,41.3374,11.69999981,41.67,20.00,84.99,743.30,23.48,48.50,59.69,669.97
9.5025,6.59,35.7,35.7317,40.8357,11.5,62.44,20.00,84.99,739.45,22.85,54.46,58.37,670.05
9.4974,6.59,36.98,29.9613,40.5603,12.10000038,32.28,20.00,85.00,737.89,22.48,45.35,56.82,669.97
10.0809,6.99,38.68,32.4158,40.6582,11.80000019,58.53,20.00,85.01,749.90,22.60,42.88,58.88,669.86
9.9224,6.88,37.7,30.6501,36.8256,11.69999981,37.21,20.00,84.99,748.39,22.52,45.92,59.40,670.02
10.1122,7.02,38.06,34.8585,40.3583,11.80000019,61.68,20.00,84.99,753.44,22.80,50.27,60.94,670.04
10.0543,6.98,37.7,40.9643,39.9379,11.69999981,32.62,20.00,85.01,753.77,22.76,46.16,62.41,670.06
9.8943,6.86,37.39,32.0234,41.2723,12.60000038,54.10,20.00,85.01,750.58,22.27,44.53,61.94,670.00
9.44,6.55,35.78,34.6531,41.4926,12.10000038,56.18,20.00,84.98,737.65,21.20,48.85,57.71,669.96
9.2212,6.4,35.8,40.8462,40.7343,11.80000019,51.98,20.00,84.99,733.51,20.55,55.20,57.25,669.99
8.9303,6.2,35.37,34.2716,41.4312,11.80000019,50.45,20.00,84.99,725.94,19.91,46.18,54.56,669.97
8.875,6.16,35.52,30.3862,40.9545,11.69999981,48.21,20.00,85.01,727.16,19.79,41.16,55.62,670.01
8.7698,6.08,35.05,27.3753,40.3684,11.69999981,49.13,20.00,84.99,725.35,19.54,44.21,55.24,670.00
8.3115,5.77,32.52,26.2885,39.6408,11.69999981,49.21,20.00,85.00,715.16,18.93,44.95,52.28,669.87
8.5689,5.95,33.24,31.3445,38.738,11.80000019,49.33,20.00,85.00,719.79,19.06,48.20,53.09,670.00
8.3565,5.8,32.86,43.4517,37.941,11.69999981,49.35,20.00,84.98,713.08,18.44,51.68,49.96,669.74
10.9371,7.59,38.76,36.7596,38.9881,11.69999981,49.19,20.01,85.00,762.14,21.73,54.93,64.02,656.57
12.9184,8.96,44.09,25.9022,40.9653,11.69999981,44.59,20.00,84.97,800.20,24.85,46.60,72.14,650.10
13.6376,9.46,47.08,31.8627,39.5413,11.69999981,46.63,20.00,84.99,815.97,26.72,42.72,74.76,650.03
13.3011,9.23,47.62,28.6081,40.0134,12,40.18,20.00,84.90,814.69,26.26,46.79,71.78,662.24
11.9072,8.26,45.71,23.4416,41.7499,11.80000019,50.01,20.00,84.95,814.06,23.44,50.16,66.22,697.12
11.411,7.92,46.18,30.2325,41.1664,11.80000019,47.02,20.00,84.97,874.83,20.17,55.00,64.89,770.03
11.9497,8.29,44.71,35.2133,40.7591,12.10000038,46.57,20.00,84.98,889.27,21.32,40.63,68.05,769.98
12.1089,8.4,39.8,35.0954,40.7595,12,53.59,20.00,84.99,899.70,23.20,30.74,73.55,769.98
11.8714,8.24,39.76,33.8218,40.4331,11.80000019,44.04,20.00,84.99,894.51,23.13,39.09,72.81,770.04
11.5463,8.01,38.27,28.0898,40.4709,11.89999962,47.38,20.00,84.97,887.85,23.65,44.60,69.26,770.15
13.998,9.71,32.77,22.3715,39.814,11.89999962,47.58,19.98,84.99,928.79,31.32,49.85,86.72,744.87
13.8965,9.64,34.4,21.515,38.8542,11.89999962,49.05,19.99,84.98,857.82,31.92,54.65,86.27,682.17
14.972,10.39,35.16,37.8327,38.3484,11.80000019,37.61,20.00,84.97,854.32,34.48,58.49,91.97,654.64
15.1374,10.5,35.25,27.6574,36.5407,11.80000019,49.88,20.00,84.99,852.82,35.37,44.86,94.32,650.03
15.2071,10.55,35.01,39.3553,37.1781,11.80000019,32.53,20.00,84.99,851.62,35.93,56.68,96.38,649.99
12.1532,8.43,37.73,36.1737,39.0779,11.80000019,41.71,27.03,79.45,766.25,27.83,67.81,70.90,643.39
9.9218,6.88,33.12,43.188,38.3097,11.80000019,44.90,20.14,75.52,829.94,19.43,41.79,53.86,768.06
14.3645,9.97,34.97,33.1147,39.8621,11.80000019,37.53,20.00,65.08,852.25,26.85,40.54,78.88,689.57
15.1544,10.51,34.95,23.979,37.2534,11.69999981,43.44,20.00,53.61,865.71,28.61,47.87,87.21,680.11
15.0482,10.44,34.61,36.7136,36.643,11.80000019,52.99,20.00,65.30,861.79,28.39,55.47,88.57,680.01
15.0116,10.42,34.15,27.7774,34.34,11.80000019,44.94,20.00,79.98,876.60,29.31,65.48,91.79,692.06
9.0251,6.26,35.13,41.8807,36.1266,11.80000019,49.88,19.99,80.00,781.58,26.81,53.48,54.62,730.54
0.9683,0.67,32.97,23.8602,38.5738,11.80000019,65.18,3.01,59.69,208.87,18.59,55.61,5.79,308.05
0,0,32.05,16.8972,38.2093,11.80000019,66.88,0.00,48.36,82.70,17.92,56.17,6.70,702.37
0,0,31.25,0.3071,35.5063,11.80000019,23.46,0.00,47.73,679.27,54.83,4.34,0.00,678.11
0,0,32,0,37.0592,11.80000019,0.28,0.00,47.31,697.49,67.87,0.00,0.00,239.62
0,0,32.49,0,36.6653,11.80000019,0.23,0.00,47.13,150.53,67.85,0.00,0.00,124.11
0,0,31.98,0,37.003,11.80000019,0.04,0.00,43.19,17.72,72.62,0.00,0.00,100.77
0,0,33.05,0,37.2169,11.80000019,0.00,0.00,34.69,0.15,51.08,0.00,0.00,98.40
0,0,32.47,0,37.0407,11.80000019,0.00,0.00,31.66,25.08,73.06,0.00,0.00,92.34
0,0,32.01,0,37.0297,11.80000019,0.22,0.00,29.27,23.18,70.40,0.00,0.00,87.50
0,0,32.16,0,37.0594,11.80000019,0.05,0.00,28.46,12.76,57.63,0.00,0.00,84.45
0,0,32.4,0,37.162,11.80000019,0.28,0.00,27.64,36.29,76.33,0.00,0.00,69.59
0,0,32.23,0,37.2743,11.80000019,0.16,0.00,26.83,0.01,49.85,0.00,0.00,25.15
0,0,32.48,0,37.2584,11.80000019,0.12,0.00,26.01,0.00,49.76,0.00,0.00,21.59
0,0,31.98,0,37.2628,11.80000019,0.04,0.00,25.20,0.00,49.71,0.00,0.00,19.87
0,0,32.12,0,37.4055,11.80000019,0.30,0.00,24.39,9.06,47.90,0.00,0.00,19.63
0,0,32.81,0,37.3352,11.80000019,0.15,0.00,23.57,44.34,3.65,0.00,0.00,19.24
0,0,32.76,0,37.3887,11.80000019,0.06,0.00,22.76,14.91,0.03,0.00,0.00,18.35
0,0,32.58,0,37.3125,11.80000019,0.07,0.00,21.94,43.82,0.00,0.00,0.00,18.24
0,0,32.57,0,37.4768,11.80000019,0.00,0.00,21.13,15.74,0.00,0.00,0.00,17.82
0,0,31.58,0,37.566,11.80000019,0.06,0.00,20.31,14.23,0.00,36.39,0.00,16.48
0,0,31.17,0,37.773,11.80000019,0.00,0.00,19.50,47.01,0.00,62.94,0.00,15.88
0,0,31.47,0,37.2857,11.80000019,0.00,0.00,18.69,136.78,0.00,40.22,0.00,14.84
0,0,31.16,0,37.8967,11.80000019,0.13,0.00,17.87,127.51,0.00,47.73,0.00,14.74
0,0,30.91,0,37.6713,11.80000019,0.10,0.00,17.06,5.59,0.00,62.86,0.00,14.95
1.2085,0.87,33.19,0.5324,37.7922,11.80000019,9.20,5.18,27.14,49.20,0.02,85.62,0.00,51.25
6.3657,4.56,37.85,38.6896,40.1638,11.80000019,56.81,28.45,29.24,571.59,16.93,97.87,0.00,609.23
6.7531,4.84,38.2,36.6228,41.5562,11.80000019,61.20,20.01,29.92,591.20,19.66,94.29,0.00,610.01
6.9652,4.99,39.02,38.6405,43.1463,11,63.46,19.99,64.03,593.66,20.00,69.37,0.00,609.97
9.0028,6.45,38.59,37.9487,36.8116,11,59.12,20.00,75.00,621.33,19.29,53.16,0.00,610.07
9.7511,6.98,38.71,36.9644,37.0137,11,47.55,20.00,75.00,633.54,18.50,55.36,0.00,610.03
9.8489,7.05,38.22,37.6157,47.0114,11.60000038,46.95,19.99,75.00,634.76,18.22,57.52,0.00,610.03
9.6382,6.9,38.89,36.9041,46.5406,11.60000038,47.55,19.99,76.62,631.51,17.75,59.05,0.00,610.00
9.7802,7,38.15,37.326,46.323,10.89999962,46.69,20.00,79.98,634.35,17.74,60.65,0.00,610.03
9.5305,6.82,37.78,37.6944,31.2491,11,48.85,20.00,80.01,639.36,19.06,60.02,0.00,615.22
8.2374,5.9,38.22,37.8918,36.6849,11.39999962,48.67,19.99,79.99,664.86,22.93,57.92,0.00,659.12
8.1819,5.86,35.8,37.9048,37.4084,11.39999962,47.54,20.00,80.00,621.73,23.40,57.19,0.00,615.27
7.897,5.65,35.18,37.421,36.8824,11.10000038,49.13,20.00,80.01,637.39,22.61,59.58,0.00,637.65
8.458,6.06,35.17,38.9662,36.5247,11,50.50,20.00,79.99,649.65,23.63,62.68,0.00,640.00
8.9685,6.42,35.48,38.4098,37.534,11,47.11,20.00,80.01,657.03,23.44,66.03,0.05,640.04
9.0006,6.44,35.18,38.3752,38.4032,11.10000038,48.83,20.00,80.00,657.43,22.29,69.02,0.00,640.01
8.461,6.06,35.09,38.0855,37.5278,11.5,47.54,20.01,80.00,649.32,23.78,48.57,0.00,639.90
8.4921,6.08,36,37.7362,36.7612,11.5,49.31,20.02,79.99,650.45,23.97,39.76,0.00,639.99
